時刻(ms),相対方位(w),相対方位(x),相対方位(y),相対方位(z),角速度(x),角速度(y),角速度(z),加速度-重力加速度(x),加速度-重力加速度(y),加速度-重力加速度(z),Sys,Gyro,Accel,Mag
-4.85,0.0,0.0,195764.0,-0.0378,0.9406,83.12,-0.02,-10.56,3.0,3.0,0.3069,-0.1919,-704.31,-11.63
-21.66,0.0,0.0,195783.0,-0.0734,0.9196,28.06,0.25,-7.57,3.0,3.0,0.3123,-0.227,-217.0,-160.19
-18.91,0.0,0.0,195803.0,-0.0759,0.9109,-8.25,1.43,-5.44,3.0,3.0,0.3464,-0.2421,91.81,-130.75
-8.68,0.0,0.0,195823.0,-0.0648,0.9045,22.75,-1.66,-2.4,3.0,3.0,0.3485,-0.2253,78.31,52.81
-8.81,0.0,0.0,195843.0,-0.069,0.9124,23.75,-3.74,0.59,3.0,3.0,0.3231,-0.2131,74.62,201.63
-14.39,0.0,0.0,195863.0,-0.0722,0.9285,4.81,-6.61,4.55,3.0,3.0,0.2901,-0.1736,315.75,207.63
-21.19,0.0,0.0,195884.0,-0.0492,0.9499,-66.75,-4.88,-5.19,3.0,3.0,0.2801,-0.1298,740.38,95.94
-4.2,0.0,0.0,195903.0,-0.0228,0.9589,-158.44,-0.02,-13.09,3.0,3.0,0.2597,0.0476,775.81,77.06
4.14,0.0,0.0,195923.0,0.0687,0.9601,-163.5,7.76,-13.74,3.0,3.0,0.2427,0.1498,635.19,65.75
19.68,0.0,0.0,195943.0,0.1125,0.9467,-102.0,7.84,-9.73,3.0,3.0,0.2369,0.1872,267.19,14.63
27.74,0.0,0.0,195962.0,0.1251,0.9416,-26.06,5.97,-6.28,3.0,3.0,0.238,0.1865,-252.5,-8.44
14.71,0.0,0.0,195983.0,0.1062,0.9519,48.56,1.1,-5.53,3.0,3.0,0.2416,-0.0001,-440.69,-19.87
-3.39,0.0,0.0,196002.0,0.0948,0.9568,-2.56,0.28,-4.1,3.0,3.0,0.256,0.0887,-301.44,-132.75
-7.84,0.0,0.0,196023.0,0.0798,0.954,-56.5,-0.98,-2.55,3.0,3.0,0.3,0.0403,-117.5,-180.0
0.68,0.0,0.0,196042.0,0.0843,0.9447,-77.56,0.02,-0.76,3.0,3.0,0.3157,0.0284,-205.38,-139.5
2.54,0.0,0.0,196063.0,0.0803,0.9376,-55.31,1.01,-1.23,3.0,3.0,0.3463,-0.0388,-333.25,-76.25
-3.52,0.0,0.0,196082.0,0.0628,0.9321,6.5,1.93,1.21,3.0,3.0,0.3506,-0.0661,-329.0,14.0
-9.72,0.0,0.0,196102.0,0.0493,0.9305,66.12,-3.12,3.22,3.0,3.0,0.3465,-0.1195,-152.94,54.0
-13.66,0.0,0.0,196122.0,0.022,0.9312,35.88,-3.32,3.17,3.0,3.0,0.3391,-0.1167,61.13,49.44
