時刻(ms),相対方位(w),相対方位(x),相対方位(y),相対方位(z),角速度(x),角速度(y),角速度(z),加速度-重力加速度(x),加速度-重力加速度(y),加速度-重力加速度(z),Sys,Gyro,Accel,Mag
19308.0,0.3245,0.9442,0.0568,-0.0001,-0.25,0.0,-0.06,0.0,0.02,0.05,0.0,3.0,1.0,0.0
19317.0,0.3245,0.9442,0.0568,-0.0001,0.06,0.0,-0.06,0.02,0.03,0.03,0.0,3.0,1.0,0.0
19328.0,0.3245,0.9442,0.0568,-0.0001,0.0,0.12,-0.12,0.0,0.01,0.01,0.0,3.0,1.0,0.0
19338.0,0.3245,0.9442,0.0568,-0.0001,0.06,0.06,-0.06,0.03,0.0,0.01,0.0,3.0,1.0,0.0
19347.0,0.3245,0.9442,0.0568,-0.0001,0.44,0.12,0.0,0.02,0.0,0.02,0.0,3.0,1.0,0.0
19357.0,0.3245,0.9442,0.0568,-0.0001,0.37,0.0,-0.12,0.01,-0.03,0.02,0.0,3.0,1.0,0.0
19367.0,0.3245,0.9442,0.0568,-0.0001,0.31,-0.06,-0.06,-0.01,-0.05,0.01,0.0,3.0,1.0,0.0
19378.0,0.3245,0.9442,0.0568,-0.0001,0.25,-0.06,-0.12,-0.01,-0.04,-0.02,0.0,3.0,1.0,0.0
19388.0,0.3245,0.9442,0.0568,-0.0001,0.19,-0.19,-0.06,0.0,-0.04,-0.03,0.0,3.0,1.0,0.0
19397.0,0.3245,0.9442,0.0568,-0.0001,-0.19,-0.06,0.06,0.0,-0.01,0.01,0.0,3.0,1.0,0.0
19407.0,0.3245,0.9442,0.0568,-0.0001,-0.37,0.0,0.0,0.0,-0.01,-0.01,0.0,3.0,1.0,0.0
19418.0,0.3245,0.9442,0.0568,-0.0001,-0.31,0.0,-0.06,0.01,0.0,0.01,0.0,3.0,1.0,0.0
19428.0,0.3245,0.9442,0.0568,-0.0001,-0.31,0.0,0.0,0.02,0.03,0.0,0.0,3.0,1.0,0.0
19438.0,0.3245,0.9442,0.0568,-0.0001,-0.19,0.0,-0.06,0.0,0.02,0.03,0.0,3.0,1.0,0.0
19447.0,0.3245,0.9442,0.0568,-0.0001,0.0,0.06,0.0,0.02,0.02,0.01,0.0,3.0,1.0,0.0
19458.0,0.3245,0.9442,0.0568,-0.0001,0.12,0.0,0.06,0.01,0.01,0.01,0.0,3.0,1.0,0.0
19468.0,0.3245,0.9442,0.0568,-0.0001,0.06,0.06,-0.12,0.0,0.02,0.04,0.0,3.0,1.0,0.0
19478.0,0.3245,0.9442,0.0568,-0.0001,0.0,0.12,0.0,0.0,0.01,0.01,0.0,3.0,1.0,0.0
19487.0,0.3245,0.9442,0.0568,-0.0001,-0.12,0.06,0.0,-0.01,0.0,0.02,0.0,3.0,1.0,0.0
19497.0,0.3245,0.9442,0.0568,-0.0001,0.0,-0.12,0.0,0.0,0.01,0.04,0.0,3.0,1.0,0.0
