時刻(ms),相対方位(w),相対方位(x),相対方位(y),相対方位(z),角速度(x),角速度(y),角速度(z),加速度-重力加速度(x),加速度-重力加速度(y),加速度-重力加速度(z),Sys,Gyro,Accel,Mag
-0.01,0.0,0.0,3959.0,-0.015,-0.0002,0.0,-0.16,0.03,3.0,0.0,0.6921,-0.7216,-0.06,0.0
-0.01,0.0,0.0,3979.0,-0.015,-0.0002,0.0,-0.08,-0.01,3.0,0.0,0.6921,-0.7216,-0.12,0.0
0.0,0.0,0.0,3999.0,-0.015,-0.0002,0.06,-0.08,0.03,3.0,0.0,0.6921,-0.7216,0.06,0.19
-0.02,0.0,0.0,4019.0,-0.015,-0.0002,-0.19,-0.06,0.0,3.0,0.0,0.6921,-0.7216,-0.19,0.06
0.01,0.0,0.0,4039.0,-0.015,-0.0002,-0.25,-0.08,0.0,3.0,0.0,0.6921,-0.7216,0.06,0.12
-0.01,0.0,0.0,4059.0,-0.015,-0.0002,-0.37,-0.08,0.01,3.0,0.0,0.6921,-0.7216,-0.06,0.0
-0.01,0.0,0.0,4079.0,-0.015,-0.0002,0.31,-0.15,0.0,3.0,0.0,0.6921,-0.7216,-0.06,-0.06
0.0,0.0,0.0,4099.0,-0.015,-0.0002,0.06,-0.08,0.01,3.0,0.0,0.6921,-0.7216,0.06,0.06
0.0,0.0,0.0,4119.0,-0.015,-0.0002,0.06,-0.07,0.03,3.0,0.0,0.6921,-0.7216,-0.19,0.06
0.0,0.0,0.0,4139.0,-0.015,-0.0002,-0.19,-0.09,0.02,3.0,0.0,0.6921,-0.7216,0.19,0.06
0.0,0.0,0.0,4159.0,-0.015,-0.0002,-0.31,-0.08,0.04,3.0,0.0,0.6921,-0.7216,-0.12,0.0
0.01,0.0,0.0,4178.0,-0.015,-0.0002,-0.12,-0.08,-0.02,3.0,0.0,0.6921,-0.7216,-0.06,-0.06
0.0,0.0,0.0,4198.0,-0.015,-0.0002,-0.12,-0.09,0.0,3.0,0.0,0.6921,-0.7216,-0.12,-0.06
-0.01,0.0,0.0,4218.0,-0.015,-0.0002,0.31,-0.07,0.0,3.0,0.0,0.6921,-0.7216,-0.06,0.0
-0.01,0.0,0.0,4239.0,-0.015,-0.0002,-0.19,-0.1,-0.01,3.0,0.0,0.6921,-0.7216,0.06,0.06
-0.02,0.0,0.0,4258.0,-0.015,-0.0002,-0.06,-0.08,0.0,3.0,0.0,0.6921,-0.0001,0.06,0.0
0.0,0.0,0.0,4278.0,-0.015,-0.0002,-0.06,-0.09,0.0,3.0,0.0,0.6921,-0.7216,-0.06,0.06
0.03,0.0,0.0,4298.0,-0.015,-0.0002,-0.06,-0.09,0.0,3.0,0.0,0.6921,-0.7216,-0.06,0.12
0.0,0.0,0.0,4319.0,-0.015,-0.0002,0.06,-0.06,0.01,3.0,0.0,0.6921,-0.7216,0.0,-0.06
