時刻(ms),相対方位(w),相対方位(x),相対方位(y),相対方位(z),角速度(x),角速度(y),角速度(z),加速度-重力加速度(x),加速度-重力加速度(y),加速度-重力加速度(z),Sys,Gyro,Accel,Mag
0.0,0.0,1.0,127840.0,-0.0253,-0.0007,-0.06,0.04,0.04,3.0,0.0,0.5528,-0.8329,-0.19,-0.12
0.0,0.0,1.0,127860.0,-0.0253,-0.0007,-0.56,0.0,-0.02,3.0,0.0,0.5527,-0.833,0.12,-0.19
0.04,0.0,1.0,127880.0,-0.0253,-0.0007,0.06,0.02,-0.02,3.0,0.0,0.5527,-0.833,0.06,-0.12
0.05,0.0,1.0,127900.0,-0.0253,-0.0007,0.44,0.0,0.01,3.0,0.0,0.5527,-0.833,0.06,-0.06
0.04,0.0,1.0,127920.0,-0.0253,-0.0007,-0.12,-0.01,0.02,3.0,0.0,0.5527,-0.833,0.0,0.0
0.02,0.0,1.0,127939.0,-0.0253,-0.0007,0.25,0.01,0.0,3.0,0.0,0.5527,-0.833,-0.06,0.06
0.0,0.0,1.0,127960.0,-0.0253,-0.0007,0.25,0.02,0.01,3.0,0.0,0.5527,-0.833,-0.12,0.06
-0.01,0.0,1.0,127979.0,-0.0253,-0.0007,-0.12,-0.01,0.0,3.0,0.0,0.5527,-0.833,-0.06,0.06
0.01,0.0,1.0,128000.0,-0.0253,-0.0007,-0.06,0.04,-0.01,3.0,0.0,0.5527,-0.833,0.06,-0.06
0.02,0.0,1.0,128020.0,-0.0253,-0.0007,-0.37,0.04,-0.01,3.0,0.0,0.5527,-0.833,-0.06,0.0
0.03,0.0,1.0,128039.0,-0.0253,-0.0007,0.0,0.0,0.0,3.0,0.0,0.5527,-0.833,-0.06,-0.19
0.03,0.0,1.0,128060.0,-0.0253,-0.0007,0.0,0.01,0.02,3.0,0.0,0.5527,-0.833,-0.06,-0.06
0.01,0.0,1.0,128079.0,-0.0253,-0.0007,0.06,0.0,-0.01,3.0,0.0,0.5527,-0.833,0.06,0.0
0.01,0.0,1.0,128099.0,-0.0253,-0.0007,-0.12,0.01,0.0,3.0,0.0,0.5527,-0.833,-0.06,-0.12
0.04,0.0,1.0,128119.0,-0.0253,-0.0007,-0.25,0.0,0.0,3.0,0.0,0.5527,-0.833,0.06,0.0
0.02,0.0,1.0,128139.0,-0.0253,-0.0007,-0.06,0.01,0.01,3.0,0.0,0.5527,-0.833,0.06,0.0
0.02,0.0,1.0,128159.0,-0.0253,-0.0007,0.06,0.0,0.02,3.0,0.0,0.5527,-0.833,-0.12,-0.06
0.01,0.0,1.0,128179.0,-0.0253,-0.0007,0.0,0.0,-0.02,3.0,0.0,0.5527,-0.833,-0.06,-0.12
0.02,0.0,1.0,128199.0,-0.0253,-0.0007,-0.12,0.02,-0.01,3.0,0.0,0.5527,-0.833,0.0,-0.06
0.02,0.0,1.0,128219.0,-0.0253,-0.0007,-0.06,0.0,0.0,3.0,0.0,0.5527,-0.833,-0.12,-0.12
0.01,0.0,1.0,128239.0,-0.0253,-0.0007,0.06,0.0,0.0,3.0,0.0,0.5527,-0.833,0.0,-0.06
0.01,0.0,1.0,128259.0,-0.0253,-0.0007,0.25,0.02,0.01,3.0,0.0,0.5527,-0.833,0.06,0.06
0.03,0.0,1.0,128279.0,-0.0253,-0.0007,-0.06,0.0,0.0,3.0,0.0,0.5527,-0.833,-0.06,-0.12
0.02,0.0,1.0,128299.0,-0.0253,-0.0007,-0.06,0.0,-0.01,3.0,0.0,0.5527,-0.833,-0.12,-0.06
0.03,0.0,1.0,128319.0,-0.0253,-0.0007,-0.06,0.01,0.01,3.0,0.0,0.5527,-0.833,0.0,0.0
0.01,0.0,1.0,128338.0,-0.0253,-0.0007,-0.06,0.0,0.0,3.0,0.0,0.5527,-0.833,0.0,-0.06
0.02,0.0,1.0,128359.0,-0.0253,-0.0007,-0.19,0.0,0.0,3.0,0.0,0.5527,-0.833,0.06,0.0
