時刻(ms),相対方位(w),相対方位(x),相対方位(y),相対方位(z),角速度(x),角速度(y),角速度(z),加速度-重力加速度(x),加速度-重力加速度(y),加速度-重力加速度(z),Sys,Gyro,Accel,Mag
8495.0,0.3244,0.9442,0.0568,-0.0001,0.25,0.06,0.06,0.0,-0.03,0.0,0.0,3.0,1.0,0.0
8505.0,0.3244,0.9442,0.0568,-0.0001,0.12,0.06,0.0,0.01,0.03,-0.03,0.0,3.0,1.0,0.0
8515.0,0.3244,0.9442,0.0568,-0.0001,0.0,0.06,0.06,0.01,-0.02,0.0,0.0,3.0,1.0,0.0
8525.0,0.3244,0.9442,0.0568,-0.0001,-0.12,0.19,0.06,0.03,-0.05,0.01,0.0,3.0,1.0,0.0
8536.0,0.3244,0.9442,0.0568,-0.0001,0.0,0.0,0.0,0.02,-0.03,-0.05,0.0,3.0,1.0,0.0
8545.0,0.3244,0.9442,0.0568,-0.0001,0.0,0.25,-0.06,0.01,0.0,0.02,0.0,3.0,1.0,0.0
8555.0,0.3244,0.9442,0.0568,-0.0001,0.0,0.06,0.19,0.04,-0.02,-0.03,0.0,3.0,1.0,0.0
8565.0,0.3244,0.9442,0.0568,-0.0001,0.12,0.12,0.06,0.01,-0.01,0.0,0.0,3.0,1.0,0.0
8576.0,0.3244,0.9442,0.0568,-0.0001,-0.19,-0.06,0.06,0.0,0.0,0.03,0.0,3.0,1.0,0.0
8586.0,0.0,0.0,0.0,0.0,-0.37,0.0,-0.19,0.02,0.02,0.02,0.0,3.0,1.0,0.0
8595.0,0.3244,0.9442,0.0568,-0.0001,-0.37,0.12,-0.06,0.01,0.02,0.06,0.0,3.0,1.0,0.0
8605.0,0.3244,0.9442,0.0568,-0.0001,-0.25,0.0,-0.06,0.01,0.01,0.06,0.0,3.0,1.0,0.0
8615.0,0.3244,0.9442,0.0568,-0.0001,0.06,0.0,-0.12,-0.01,0.01,0.03,0.0,3.0,1.0,0.0
8626.0,0.3244,0.9442,0.0568,-0.0001,0.25,0.06,-0.12,-0.02,-0.01,0.05,0.0,3.0,1.0,0.0
8636.0,0.3244,0.9442,0.0568,-0.0001,0.19,0.12,-0.06,-0.03,0.0,0.02,0.0,3.0,1.0,0.0
8645.0,0.3244,0.9442,0.0568,-0.0001,-0.06,0.06,-0.12,-0.04,0.01,0.02,0.0,3.0,1.0,0.0
8655.0,0.3244,0.9442,0.0568,-0.0001,-0.19,0.0,0.0,-0.01,0.0,0.01,0.0,3.0,1.0,0.0
8666.0,0.3244,0.9442,0.0568,-0.0001,-0.31,0.06,0.06,-0.01,0.0,0.04,0.0,3.0,1.0,0.0
8676.0,0.3244,0.9442,0.0568,-0.0001,-0.12,0.12,0.0,0.0,0.02,0.01,0.0,3.0,1.0,0.0
8685.0,0.3244,0.9442,0.0568,-0.0001,0.06,0.19,0.06,0.01,0.0,0.05,0.0,3.0,1.0,0.0
8695.0,0.3244,0.9442,0.0568,-0.0001,-0.06,0.12,0.06,0.02,0.03,0.01,0.0,3.0,1.0,0.0
8706.0,0.3244,0.9442,0.0568,-0.0001,-0.12,-0.06,-0.06,0.03,0.01,0.02,0.0,3.0,1.0,0.0
8716.0,0.3244,0.9442,0.0568,-0.0001,-0.12,0.06,-0.06,0.04,0.0,0.0,0.0,3.0,1.0,0.0
8725.0,0.3244,0.9442,0.0568,-0.0001,0.0,0.0,-0.19,0.03,-0.01,-0.01,0.0,3.0,1.0,0.0
8736.0,0.3244,0.9442,0.0568,-0.0001,0.12,0.0,-0.19,0.04,-0.02,-0.03,0.0,3.0,1.0,0.0
8745.0,0.3244,0.9442,0.0568,-0.0001,0.25,-0.06,-0.19,0.03,-0.01,0.01,0.0,3.0,1.0,0.0
