時刻(ms),相対方位(w),相対方位(x),相対方位(y),相対方位(z),角速度(x),角速度(y),角速度(z),加速度-重力加速度(x),加速度-重力加速度(y),加速度-重力加速度(z),Sys,Gyro,Accel,Mag
-0.06,0.25,-0.25,0.01,0.0,-0.02,0.0,3.0,1.0,0.0,3854.0,0.5532,0.2739,-0.7867,0.0001
-0.19,0.19,0.19,0.01,0.01,0.02,0.0,3.0,1.0,0.0,3864.0,0.5532,0.2739,-0.7867,0.0001
0.0,0.0,0.31,-0.02,0.0,0.05,0.0,3.0,1.0,0.0,3874.0,0.5532,0.2739,-0.7867,0.0001
-0.12,0.25,0.37,0.02,0.0,-0.02,0.0,3.0,1.0,0.0,3884.0,0.5532,0.2739,-0.7867,0.0001
-0.19,0.0,0.12,0.0,0.01,-0.03,0.0,3.0,1.0,0.0,3894.0,0.5532,0.2739,-0.7867,0.0001
-0.06,0.0,-0.44,-0.02,0.0,0.01,0.0,3.0,1.0,0.0,3904.0,0.5532,0.2739,-0.7867,0.0001
0.19,0.0,-0.12,0.01,0.02,0.0,0.0,3.0,1.0,0.0,3914.0,0.5532,0.2739,-0.7867,0.0001
0.06,-0.06,0.12,0.0,0.0,0.0,0.0,3.0,1.0,0.0,3923.0,0.5532,0.2739,-0.7867,0.0001
0.0,0.0,0.06,0.03,0.0,0.0,0.0,3.0,1.0,0.0,3934.0,0.5532,0.2739,-0.7867,0.0001
0.12,-0.12,-0.06,0.0,0.01,-0.03,0.0,3.0,1.0,0.0,3944.0,0.5532,0.2739,-0.7867,0.0001
-0.12,-0.06,-0.19,0.02,0.03,-0.02,0.0,3.0,1.0,0.0,3954.0,0.5532,0.2739,-0.7867,0.0001
-0.06,-0.12,-0.25,-0.02,0.0,0.01,0.0,3.0,1.0,0.0,3963.0,0.5532,0.2739,-0.7867,0.0001
0.0,-0.12,-0.12,0.0,0.0,0.0,0.0,3.0,1.0,0.0,3974.0,0.5532,0.2739,-0.7867,0.0001
0.12,0.0,0.19,0.0,0.0,0.01,0.0,3.0,1.0,0.0,3984.0,0.5532,0.2739,-0.7867,0.0001
-0.06,0.12,0.25,0.0,0.0,0.01,0.0,3.0,1.0,0.0,3993.0,0.5532,0.2739,-0.7867,0.0001
-0.12,0.06,0.06,0.04,0.04,-0.06,0.0,3.0,1.0,0.0,4003.0,0.5532,0.2739,-0.7867,0.0001
-0.06,0.19,0.06,-0.07,-0.02,0.04,0.0,3.0,1.0,0.0,4014.0,0.5532,0.2739,-0.7867,0.0001
-0.19,0.25,-0.06,0.0,0.02,-0.01,0.0,3.0,1.0,0.0,4024.0,0.5532,0.2739,-0.7867,0.0001
0.19,-0.19,-0.25,0.0,0.0,0.0,0.0,3.0,1.0,0.0,4033.0,0.5532,0.2739,-0.7867,0.0001
0.12,0.19,-0.19,0.02,0.02,-0.05,0.0,3.0,1.0,0.0,4043.0,0.5532,0.2739,-0.7867,0.0001
0.06,0.06,0.44,0.02,0.0,0.0,0.0,3.0,1.0,0.0,4054.0,0.5532,0.2739,-0.7867,0.0001
-0.06,0.06,0.37,0.02,0.01,0.0,0.0,3.0,1.0,0.0,4064.0,0.5532,0.2739,-0.7867,0.0001
-0.12,-0.12,-0.06,-0.03,0.01,0.0,0.0,3.0,1.0,0.0,4073.0,0.5532,0.2739,-0.7867,0.0001
-0.06,-0.12,-0.63,0.0,0.01,0.02,0.0,3.0,1.0,0.0,4083.0,0.5532,0.2739,-0.7867,0.0001
0.06,0.0,-0.44,0.0,0.0,-0.02,0.0,3.0,1.0,0.0,4093.0,0.5532,0.2739,-0.7867,0.0001
0.06,0.0,0.31,0.02,0.02,-0.01,0.0,3.0,1.0,0.0,4104.0,0.5532,0.2739,-0.7867,0.0001
