時刻(ms),相対方位(w),相対方位(x),相対方位(y),相対方位(z),角速度(x),角速度(y),角速度(z),加速度-重力加速度(x),加速度-重力加速度(y),加速度-重力加速度(z),Sys,Gyro,Accel,Mag
-0.01,0.0,1.0,4239.0,-0.0264,-0.0001,0.0,0.0,0.04,3.0,0.0,0.5533,-0.8326,-0.31,0.0
-0.02,0.0,1.0,4259.0,-0.0264,-0.0001,-0.19,0.01,-0.03,3.0,0.0,0.5533,-0.8326,-0.12,0.25
0.0,0.0,1.0,4279.0,-0.0264,-0.0001,0.12,0.02,-0.01,3.0,0.0,0.5533,-0.8326,0.0,-0.12
0.0,0.0,1.0,4299.0,-0.0264,-0.0001,0.19,0.0,0.0,3.0,0.0,0.5533,-0.8326,-0.06,0.31
0.0,0.0,1.0,4319.0,-0.0264,-0.0001,0.0,0.01,0.0,3.0,0.0,0.5533,-0.8326,-0.06,-0.06
0.0,0.0,1.0,4338.0,-0.0264,-0.0001,0.0,0.0,0.02,3.0,0.0,0.5533,-0.8326,-0.12,0.06
0.01,0.0,1.0,4359.0,-0.0264,-0.0001,0.12,0.01,0.01,3.0,0.0,0.5533,-0.8326,0.06,-0.19
0.0,0.0,1.0,4378.0,-0.0264,-0.0001,-0.12,0.01,-0.02,3.0,0.0,0.5533,-0.8326,-0.06,-0.44
0.03,0.0,1.0,4399.0,-0.0264,-0.0001,-0.19,0.04,-0.05,3.0,0.0,0.5533,-0.8325,-0.44,0.31
-0.11,0.0,1.0,4419.0,-0.0267,-0.0001,1.37,0.0,0.01,3.0,0.0,0.5534,-0.8325,0.19,-1.5
0.1,0.0,1.0,4439.0,-0.0266,-0.0001,0.69,-0.02,0.0,3.0,0.0,0.5535,-0.8325,-0.37,1.12
0.04,0.0,1.0,4459.0,-0.0267,-0.0001,0.06,-0.01,0.0,3.0,0.0,0.5535,-0.8325,-0.25,1.19
-0.04,0.0,1.0,4478.0,-0.0267,-0.0001,0.5,0.03,-0.02,3.0,0.0,0.5535,-0.8325,0.0,-0.06
0.0,0.0,1.0,4498.0,-0.0267,-0.0001,0.25,0.0,0.03,3.0,0.0,0.5535,-0.8325,0.06,0.0
0.0,0.0,1.0,4518.0,-0.0268,-0.0001,-0.12,0.0,-0.01,3.0,0.0,0.5535,-0.8325,0.12,-0.12
-0.01,0.0,1.0,4538.0,-0.0268,-0.0001,0.19,0.0,0.02,3.0,0.0,0.5535,-0.8325,0.12,0.0
0.0,0.0,1.0,4558.0,-0.0268,-0.0001,0.12,0.0,0.01,3.0,0.0,0.5535,-0.8325,-0.06,0.19
0.02,0.0,1.0,4578.0,-0.0268,-0.0001,0.0,0.01,0.0,3.0,0.0,0.5535,-0.8325,0.12,0.0
0.0,0.0,1.0,4598.0,-0.0268,-0.0001,0.06,0.01,0.0,3.0,0.0,0.5535,-0.8325,0.0,0.25
-0.01,0.0,1.0,4618.0,-0.0268,-0.0001,-0.25,0.0,0.02,3.0,0.0,0.5535,-0.8325,-0.06,-0.25
0.01,0.0,1.0,4638.0,-0.0268,-0.0001,-0.12,0.01,-0.02,3.0,0.0,0.5535,-0.8325,-0.06,0.25
-0.01,0.0,1.0,4658.0,-0.0268,-0.0001,-0.19,0.0,0.0,3.0,0.0,0.5535,-0.8325,0.06,-0.19
0.0,0.0,1.0,4678.0,-0.0268,-0.0001,-0.06,0.01,-0.01,3.0,0.0,0.5535,-0.8325,-0.06,0.19
0.01,0.0,1.0,4698.0,-0.0268,-0.0001,-0.25,0.0,0.0,3.0,0.0,0.5535,-0.8325,0.0,0.0
0.0,0.0,1.0,4718.0,-0.0268,-0.0001,0.0,0.01,0.01,3.0,0.0,0.5535,-0.8325,0.12,0.0
0.0,0.0,1.0,4738.0,-0.0268,-0.0001,0.06,0.02,0.01,3.0,0.0,0.5535,-0.8325,0.06,0.06
0.02,0.0,1.0,4758.0,-0.0268,-0.0001,0.06,0.0,0.0,3.0,0.0,0.5535,-0.8325,0.0,0.19
