時刻(ms),相対方位(w),相対方位(x),相対方位(y),相対方位(z),角速度(x),角速度(y),角速度(z),加速度-重力加速度(x),加速度-重力加速度(y),加速度-重力加速度(z),Sys,Gyro,Accel,Mag
10.13,0.08,1.23,3.0,3.0,0.6142,-0.2837,-17.56,18.87,0.1,0.0,1.0,33822.0,-0.4009,0.6201
7.88,-0.12,1.14,3.0,3.0,0.6119,-0.2833,-9.13,-8.5,-0.05,0.0,1.0,33842.0,-0.399,-0.0001
-11.94,0.54,1.08,3.0,3.0,0.6083,-0.0001,7.19,-19.37,0.77,0.0,1.0,33862.0,-0.3964,0.6228
-10.81,0.8,0.88,3.0,3.0,0.6111,-0.2903,8.19,-14.44,1.32,0.0,1.0,33883.0,-0.3937,0.6223
-3.19,0.62,0.91,3.0,3.0,0.608,-0.293,-2.75,-6.56,1.38,0.0,1.0,33902.0,-0.0001,-0.0001
3.81,0.48,0.88,3.0,3.0,0.6082,-0.0001,-14.5,2.06,1.17,0.0,1.0,33923.0,-0.3931,0.6242
7.81,0.27,1.0,3.0,3.0,0.6071,-0.0001,-24.81,6.88,0.75,0.0,1.0,33941.0,-0.3953,0.6256
9.38,0.19,1.05,3.0,3.0,0.6023,-0.0001,-25.12,10.19,0.33,0.0,1.0,33961.0,-0.3994,0.6248
4.13,0.24,1.1,3.0,3.0,0.6003,-0.2987,-16.37,-0.19,0.33,0.0,1.0,33982.0,-0.4016,0.6239
-1.19,0.4,1.15,3.0,3.0,0.5965,-0.3021,-9.44,5.5,0.41,0.0,1.0,34001.0,-0.4016,0.6263
-0.31,0.46,0.9,3.0,3.0,0.5955,-0.3026,-0.56,-2.06,0.8,0.0,1.0,34022.0,-0.4017,0.6264
-5.0,0.51,0.99,3.0,3.0,0.5957,-0.3033,-4.69,-14.13,1.34,0.0,1.0,34041.0,-0.3992,0.6285
-7.38,0.47,1.02,3.0,3.0,0.593,-0.3078,-18.25,0.81,1.2,0.0,1.0,34062.0,-0.3997,0.6277
-0.12,0.43,1.05,3.0,3.0,0.5903,-0.3115,-25.94,3.06,0.98,0.0,1.0,34081.0,-0.4023,0.6266
-0.69,0.85,1.11,3.0,3.0,0.5859,-0.3146,-28.81,17.94,0.52,0.0,1.0,34101.0,-0.014,-0.0001
16.12,0.3,1.18,3.0,3.0,0.5822,-0.3151,-29.87,18.69,0.16,0.0,1.0,34122.0,-0.4125,0.6276
8.94,0.12,1.29,3.0,3.0,0.5797,-0.3162,-22.31,-0.25,0.0,0.0,1.0,34141.0,-0.4122,0.6297
5.31,-0.04,1.29,3.0,3.0,0.5751,-0.0001,-11.0,8.63,-0.02,0.0,1.0,34161.0,-0.4141,0.6295
-2.44,0.39,1.12,3.0,3.0,0.5738,-0.3202,2.25,2.44,0.65,0.0,1.0,34182.0,-0.0078,-0.0001
-4.31,0.52,1.09,3.0,3.0,0.5703,-0.3227,4.5,-0.06,0.74,0.0,1.0,34200.0,-0.0001,-0.0001
-3.75,0.5,1.09,3.0,3.0,0.5712,-0.0001,2.63,-3.38,1.05,0.0,1.0,34221.0,-0.0001,-0.0001
-1.5,0.5,0.96,3.0,3.0,0.5715,-0.3237,-0.56,-2.0,0.93,0.0,1.0,34240.0,-0.409,0.6346
-0.81,0.59,1.07,3.0,3.0,0.5691,-0.0001,-10.25,4.44,0.74,0.0,1.0,34260.0,-0.0001,-0.0001
4.94,0.42,0.95,3.0,3.0,0.5718,-0.0001,-14.44,5.0,0.49,0.0,1.0,34281.0,-0.4054,0.636
1.44,0.3,0.9,3.0,3.0,0.5679,-0.326,-13.38,4.31,0.52,0.0,1.0,34300.0,-0.0149,-0.0001
0.81,0.29,0.97,3.0,3.0,0.5668,-0.0001,-11.31,6.44,0.4,0.0,1.0,34321.0,-0.4071,0.6375
3.75,0.42,0.95,3.0,3.0,0.5687,-0.325,-9.19,10.56,0.47,0.0,1.0,34340.0,-0.3959,0.644
4.94,0.23,0.79,3.0,3.0,0.5706,-0.0001,-13.69,6.06,0.01,0.0,1.0,34360.0,-0.0151,-0.0001
4.5,0.04,0.6,3.0,3.0,0.5723,-0.3201,-6.38,4.13,0.17,0.0,1.0,34380.0,-0.3896,0.647
4.44,0.07,0.65,3.0,3.0,0.5687,-0.3219,-3.63,4.0,0.28,0.0,1.0,34400.0,-0.0137,-0.0001
-3.94,0.27,0.46,3.0,3.0,0.5698,-0.3215,-0.75,-4.94,0.34,0.0,1.0,34420.0,-0.384,0.6507
-2.75,0.41,0.31,3.0,3.0,0.5712,-0.3214,2.19,-9.38,0.87,0.0,1.0,34440.0,-0.3826,0.6511
-4.13,1.11,-0.28,3.0,3.0,0.5714,-0.0001,-8.0,-9.81,0.73,0.0,1.0,34460.0,-0.0001,-0.0001
15.81,0.26,0.32,3.0,3.0,0.5719,-0.3234,-15.56,15.25,0.79,0.0,1.0,34481.0,-0.3865,0.6483
29.44,-0.47,0.44,3.0,3.0,0.5693,-0.3221,-28.25,20.37,0.33,0.0,1.0,34500.0,-0.0001,-0.0001
19.25,-0.4,0.71,3.0,3.0,0.5666,-0.322,-28.75,22.06,-0.44,0.0,1.0,34521.0,-0.4013,0.6476
16.87,-0.21,0.74,3.0,3.0,0.5624,-0.3212,-17.19,30.56,-0.73,0.0,1.0,34540.0,-0.4037,0.6483
1.88,-0.03,0.89,3.0,3.0,0.5599,-0.321,0.63,-12.38,-0.94,0.0,1.0,34561.0,-0.4036,0.6477
-5.56,0.02,0.59,3.0,3.0,0.5622,-0.3204,26.62,-5.31,-0.32,0.0,1.0,34580.0,-0.4007,0.6486
-10.94,0.34,0.48,3.0,3.0,0.5634,-0.3199,35.81,-26.87,1.33,0.0,1.0,34600.0,-0.0001,-0.0001
-15.31,0.94,-0.03,3.0,3.0,0.568,-0.3196,20.81,-25.25,1.26,0.0,1.0,34621.0,-0.3887,0.649
4.56,0.61,0.06,3.0,3.0,0.5709,-0.3191,2.56,4.31,1.45,0.0,1.0,34639.0,-0.3892,0.6494
23.62,-0.28,0.34,3.0,3.0,0.5698,-0.0001,-20.62,20.75,0.75,0.0,1.0,34660.0,-0.3942,0.6489
16.87,-0.59,0.59,3.0,3.0,0.5654,-0.3177,-33.94,15.38,-0.11,1.0,1.0,34680.0,-0.3997,0.6478
5.63,-0.27,0.64,3.0,3.0,0.5637,-0.3188,-24.87,8.25,-0.91,1.0,1.0,34700.0,-0.4033,0.6471
-2.13,0.33,0.78,3.0,3.0,0.5617,-0.3207,-3.38,-1.31,-0.89,1.0,1.0,34720.0,-0.404,0.6469
-2.0,0.2,0.76,3.0,3.0,0.562,-0.3208,17.81,-3.88,-0.43,1.0,1.0,34740.0,-0.4023,0.6475
-2.19,-0.02,0.59,3.0,3.0,0.5637,-0.319,32.88,-11.13,0.14,1.0,1.0,34760.0,-0.3986,0.6486
-8.88,0.01,0.36,3.0,3.0,0.5689,-0.3162,33.56,-18.94,0.94,2.0,1.0,34780.0,-0.3932,0.6494
-10.38,0.19,0.29,3.0,3.0,0.5712,-0.3154,21.62,-14.06,1.27,2.0,1.0,34799.0,-0.3892,0.6492
