時刻(ms),相対方位(w),相対方位(x),相対方位(y),相対方位(z),角速度(x),角速度(y),角速度(z),加速度-重力加速度(x),加速度-重力加速度(y),加速度-重力加速度(z),Sys,Gyro,Accel,Mag
4755,-0.0001,-0.0001,-0.06,-0.03,0.03,3,0,0.5645,-0.0001,0.00,0.00,-0.02,0,1
4774,-0.0001,-0.0001,-0.12,0.01,-0.01,3,0,0.5645,-0.0001,0.06,0.06,0.00,0,1
4795,-0.0001,-0.0001,0.25,-0.01,0.02,3,0,0.5645,-0.0143,-0.12,-0.06,0.00,0,1
4814,-0.0001,-0.0001,-0.19,-0.01,-0.02,3,0,0.5645,-0.0001,0.19,-0.06,-0.01,0,1
4835,-0.0001,-0.0001,-0.12,0.00,0.00,3,0,0.5645,-0.0001,-0.25,0.12,0.02,0,1
4854,-0.0001,-0.0001,0.00,0.02,-0.01,3,0,0.5645,-0.0001,0.12,-0.25,0.01,0,1
4875,-0.0001,-0.0001,-0.06,0.00,-0.03,3,0,0.5645,-0.0001,-0.06,0.56,0.00,0,1
4894,-0.0001,-0.0001,0.00,0.05,-0.01,3,0,0.5645,-0.0143,0.06,-0.06,-0.05,0,1
4914,-0.0001,-0.0001,0.12,0.02,0.00,3,0,0.5645,-0.0001,0.06,0.06,-0.01,0,1
4934,-0.0001,-0.0001,-0.12,0.04,-0.02,3,0,0.5645,-0.0001,0.06,-0.25,0.00,0,1
4954,-0.0001,-0.0001,-0.06,0.01,0.01,3,0,0.5645,-0.0001,-0.06,0.31,0.02,0,1
4974,-0.0001,-0.0001,0.06,-0.03,-0.01,3,0,0.5645,-0.0001,-0.06,-0.88,-0.02,0,1
4995,-0.0001,-0.0001,-0.06,0.01,0.00,3,0,0.5645,-0.0143,-0.12,0.81,0.00,0,1
5014,-0.0001,-0.0001,0.12,-0.02,0.01,3,0,0.5645,-0.0001,-0.12,-0.75,0.00,0,1
5035,-0.0001,-0.0001,0.12,0.00,0.00,3,0,0.5645,-0.0001,0.00,0.50,-0.02,0,1
5054,-0.0001,-0.0001,-0.06,0.01,0.00,3,0,0.5645,-0.0001,-0.19,-0.12,0.01,0,1
5073,-0.0001,-0.0001,0.31,0.00,-0.03,3,0,0.5645,-0.0001,0.00,-0.06,-0.01,0,1
5094,-0.0001,-0.0001,0.00,-0.02,0.05,3,0,0.5645,-0.0001,-0.06,0.31,0.00,0,1
5113,-0.0001,-0.0001,0.06,-0.02,0.00,3,0,0.5645,-0.0001,0.12,-0.44,0.00,0,1
5134,-0.0001,-0.0001,-0.06,0.00,0.00,3,0,0.5645,-0.0001,-0.25,0.50,0.02,0,1
5153,-0.0001,-0.0001,-0.25,0.00,0.00,3,0,0.5645,-0.0001,0.12,-0.56,0.00,0,1
5174,-0.0001,-0.0001,0.25,0.00,-0.01,3,0,0.5645,-0.0001,-0.12,0.31,0.00,0,1
5193,-0.0001,-0.0001,-0.06,-0.02,0.00,3,0,0.5645,-0.0001,-0.06,-0.06,0.00,0,1
5213,-0.0001,-0.0001,0.06,0.03,0.00,3,0,0.5645,-0.0001,0.00,0.12,-0.01,0,1
5233,-0.0001,-0.0001,-0.06,0.01,-0.01,3,0,0.5645,-0.0001,0.06,0.00,0.00,0,1
5253,-0.0001,-0.0001,0.12,0.07,-0.06,3,0,0.5645,-0.0001,0.00,-0.25,-0.04,0,1
5273,-0.0001,-0.0001,0.00,0.08,-0.06,3,0,0.5645,-0.0001,-0.06,0.06,0.00,0,1
5294,-0.0001,-0.0001,-0.06,0.02,-0.03,3,0,0.5645,-0.0001,0.19,-0.06,0.00,0,1
5313,-0.0001,-0.0001,-0.19,-0.02,0.02,3,0,0.5645,-0.0001,-0.12,0.00,-0.01,0,1
5334,-0.0001,-0.0001,-0.12,-0.02,0.00,3,0,0.5645,-0.0001,0.12,-0.19,0.00,0,1
5353,-0.0001,-0.0001,-0.19,0.00,0.00,3,0,0.5645,-0.0001,-0.06,-0.19,0.00,0,1
5373,-0.0001,-0.0001,-0.19,0.00,-0.01,3,0,0.5645,-0.0001,-0.06,0.00,0.00,0,1
5393,-0.0001,-0.0001,0.19,0.01,-0.01,3,0,0.5645,-0.0001,0.06,-0.06,-0.02,0,1
5412,-0.0001,-0.0001,0.06,0.01,0.00,3,0,0.5645,-0.0001,-0.19,-0.19,-0.01,0,1
5433,-0.0001,-0.0001,0.06,-0.05,0.04,3,0,0.5645,-0.0001,0.12,0.06,0.02,0,1
5452,-0.0001,-0.0001,0.12,0.00,0.00,3,0,0.5645,-0.0001,-0.19,0.06,0.00,0,1
5473,-0.0001,-0.0001,0.12,0.00,0.00,3,0,0.5645,-0.0001,0.00,0.00,-0.01,0,1
5493,-0.0001,-0.0001,-0.25,0.00,0.00,3,0,0.5645,-0.0001,0.06,-0.06,-0.01,0,1
5512,-0.0001,-0.0001,-0.06,0.01,0.00,3,0,0.5645,-0.0001,0.00,0.25,0.02,0,1
5532,-0.0001,-0.0001,0.00,-0.01,0.02,3,0,0.5645,-0.0001,0.12,-0.19,0.00,0,1
5553,-0.0001,-0.0001,0.19,0.01,-0.01,3,0,0.5645,-0.0001,-0.06,0.12,-0.03,0,1
5572,-0.0001,-0.0001,0.06,0.01,0.00,3,0,0.5645,-0.0001,0.06,0.06,0.00,0,1
5593,-0.0001,-0.0001,-0.06,0.00,-0.01,3,0,0.5645,-0.0001,0.12,-0.06,0.00,0,1
5612,-0.0001,-0.0001,-0.06,0.01,-0.01,3,0,0.5645,-0.0001,0.00,0.12,0.00,0,1
5633,-0.0001,-0.0001,0.12,0.00,-0.01,3,0,0.5645,-0.0001,0.06,-0.31,0.00,0,1
5652,-0.0001,-0.0001,0.06,0.00,0.00,3,0,0.5645,-0.0001,-0.19,0.06,0.00,0,1
5672,-0.0001,-0.0001,0.25,0.00,-0.01,3,0,0.5645,-0.0001,0.00,0.06,0.00,0,1
5692,-0.0001,-0.0001,0.12,-0.01,-0.02,3,0,0.5645,-0.0001,-0.06,0.06,0.00,0,1
5711,-0.0001,-0.0001,-0.06,0.01,-0.01,3,0,0.5645,-0.0001,0.19,-0.25,0.00,0,1
5732,-0.0001,-0.0001,0.06,0.00,0.00,3,0,0.5645,-0.0001,-0.25,0.06,0.00,0,1
5751,-0.0001,-0.0001,0.00,0.00,0.00,3,0,0.5645,-0.0001,0.25,-0.06,0.00,0,1
5772,-0.0001,-0.0001,0.06,-0.01,0.00,3,0,0.5645,-0.0001,-0.06,0.12,0.00,0,1
5792,-0.0001,-0.0001,0.12,0.00,-0.02,3,0,0.5645,-0.0001,0.00,-0.06,0.00,0,1
5812,-0.0001,-0.0001,-0.12,0.00,0.00,3,0,0.5645,-0.0001,0.00,-0.06,-0.02,0,1
5831,-0.0001,-0.0001,0.12,0.00,0.00,3,0,0.5645,-0.0001,-0.12,0.12,-0.01,0,1
5852,-0.0001,-0.0001,-0.06,-0.02,0.01,3,0,0.5645,-0.0001,0.06,-0.12,0.00,0,1
5872,-0.0001,-0.0001,0.00,0.00,-0.02,3,0,0.5645,-0.0001,-0.12,0.19,0.00,0,1
5892,-0.0001,-0.0001,-0.12,0.00,0.00,3,0,0.5645,-0.0001,-0.06,0.12,0.00,0,1
5911,-0.0001,-0.0001,0.00,0.00,-0.03,3,0,0.5645,-0.0001,0.12,-0.06,-0.01,0,1
5932,-0.0001,-0.0001,-0.06,0.01,0.00,3,0,0.5645,-0.0001,-0.06,0.00,0.00,0,1
5951,-0.0001,-0.0001,0.00,0.00,0.01,3,0,0.5645,-0.0001,0.25,0.12,-0.01,0,1
5971,-0.0001,-0.0001,-0.12,0.01,-0.02,3,0,0.5645,-0.0001,0.00,0.00,0.00,0,1
5991,-0.0001,-0.0001,0.06,0.01,-0.01,3,0,0.5645,-0.0001,0.00,-0.06,0.00,0,1
6011,-0.0001,-0.0001,-0.06,0.00,0.00,3,0,0.5645,-0.0001,0.19,0.12,0.00,0,1
6031,-0.0001,-0.0001,-0.06,0.00,-0.02,3,0,0.5645,-0.0001,-0.06,-0.12,0.00,0,1
6051,-0.0001,-0.0001,-0.06,0.01,0.02,3,0,0.5645,-0.0001,0.06,0.12,-0.01,0,1
6071,-0.0001,-0.0001,0.12,0.00,0.00,3,0,0.5645,-0.0001,-0.06,0.00,0.00,0,1
6091,-0.0001,-0.0001,0.00,0.00,0.00,3,0,0.5645,-0.0143,-0.12,0.19,0.00,0,1
6111,-0.0001,-0.0001,0.00,-0.02,0.02,3,0,0.5645,-0.0001,-0.06,-0.19,0.00,0,1
6131,-0.0001,-0.0001,-0.06,-0.02,0.00,3,0,0.5645,-0.0001,-0.06,0.00,0.00,0,1
