時刻(ms),相対方位(w),相対方位(x),相対方位(y),相対方位(z),角速度(x),角速度(y),角速度(z),加速度-重力加速度(x),加速度-重力加速度(y),加速度-重力加速度(z),Sys,Gyro,Accel,Mag
0.0251,0.0,-0.07,3.0,355665.0,0.0251,0.0,-0.04,3.0,355675.0,0.0251,0.06,-0.04,3.0,355685.0,"0.2121
","0.9769
","0.0251
","-0.0120
","-0.06
","-0.06
","0.12
","-0.08
","-0.05
","0.00
","0
","3
","1
","0
","355695
"
-0.0001,0.19,-0.04,3.0,355704.0,0.0251,0.0,-0.04,3.0,355715.0,0.0251,-0.06,-0.05,3.0,355725.0,"0.2121
","-0.0001
","-0.0001
","-0.0001
","-0.12
","-0.06
","0.06
","-0.08
","-0.04
","0.00
","0
","3
","1
","0
","355734
"
-0.0001,-0.06,-0.05,3.0,355744.0,-0.0001,-0.12,-0.04,3.0,355755.0,0.0251,0.0,-0.03,3.0,355765.0,"0.2121
","-0.0001
","-0.0001
","-0.0001
","0.06
","0.06
","0.00
","-0.09
","-0.04
","0.00
","0
","3
","1
","0
","355774
"
0.0251,0.0,-0.03,3.0,355784.0,0.0251,0.0,-0.04,3.0,355794.0,-0.0001,-0.12,-0.04,3.0,355805.0,"0.2121
","0.9769
","0.0251
","-0.0120
","0.00
","0.25
","0.06
","-0.10
","-0.03
","0.00
","0
","3
","1
","0
","355815
"
-0.0001,-0.06,-0.08,3.0,355824.0,-0.0001,-0.06,-0.05,3.0,355833.0,-0.0001,0.06,-0.03,3.0,355844.0,"0.2121
","0.9769
","0.0251
","-0.0120
","0.06
","-0.06
","0.06
","-0.10
","-0.05
","-0.04
","0
","3
","1
","0
","355854
"
-0.0001,-0.12,-0.04,3.0,355864.0,-0.0001,-0.12,-0.04,3.0,355873.0,0.0251,-0.06,-0.06,3.0,355885.0,"0.2121
","0.9769
","0.0251
","-0.0120
","-0.06
","0.00
","0.00
","-0.09
","-0.03
","0.02
","0
","3
","1
","0
","355894
"
-0.0001,0.0,-0.04,3.0,355904.0,-0.0001,-0.06,-0.06,3.0,355914.0,0.0251,-0.12,-0.03,3.0,355923.0,"0.2121
","0.9769
","0.0251
","-0.0120
","-0.19
","-0.19
","-0.12
","-0.09
","-0.04
","0.00
","0
","3
","1
","0
","355934
"
-0.0001,0.19,-0.04,3.0,355944.0,-0.0001,0.12,-0.04,3.0,355953.0,0.0251,0.19,-0.06,3.0,355964.0,"0.2121
","0.9769
","0.0251
","-0.0120
","0.06
","0.00
","-0.12
","-0.10
","-0.02
","0.00
","0
","3
","1
","0
","355975
"
0.0251,0.06,-0.02,3.0,355984.0,-0.0001,0.0,-0.04,3.0,355994.0,-0.0001,-0.12,-0.04,3.0,356004.0,"0.2121
","-0.0001
","-0.0001
","-0.0001
","0.12
","0.06
","-0.06
","-0.09
","-0.03
","0.00
","0
","3
","1
","0
","356014
"
0.0251,0.06,-0.06,3.0,356024.0,0.0251,-0.06,-0.06,3.0,356034.0,-0.0001,0.06,-0.06,3.0,356043.0,"0.2121
","0.9769
","0.0251
","-0.0120
","-0.12
","0.06
","-0.06
","-0.08
","-0.05
","0.00
","0
","3
","1
","0
","356054
"
-0.0001,0.0,-0.05,3.0,356064.0,-0.0001,0.12,-0.03,3.0,356073.0,0.0251,0.12,-0.06,3.0,356084.0,"0.2121
","0.9769
","-0.0001
","-0.0001
","0.00
","0.00
","-0.19
","-0.09
","-0.04
","0.00
","0
","3
","1
","0
","356093
"
0.0251,0.0,-0.04,3.0,356104.0,0.0251,-0.06,-0.04,3.0,356114.0,0.0251,0.37,-0.05,3.0,356123.0,"0.2121
","0.9769
","-0.0001
","-0.0001
","0.06
","0.19
","0.06
","-0.08
","-0.05
","0.00
","0
","3
","1
","0
","356133
"
0.0251,-0.19,-0.05,3.0,356144.0,0.0251,-0.19,-0.02,3.0,356154.0,0.0251,-0.19,-0.05,3.0,356164.0,"0.2121
","0.9769
","0.0251
","-0.0120
","0.25
","0.12
","0.12
","-0.09
","-0.05
","0.02
","0
","3
","1
","0
","356174
"
-0.0001,0.0,-0.03,3.0,356184.0,-0.0001,0.0,-0.04,3.0,356194.0,-0.0001,-0.25,-0.05,3.0,356203.0,"0.2121
","0.9769
","0.0251
","-0.0120
","0.06
","0.00
","0.06
","-0.08
","-0.04
","0.00
","0
","3
","1
","0
","356213
"
-0.0001,0.12,-0.05,3.0,356222.0,0.0251,0.12,-0.05,3.0,356233.0,-0.0001,0.12,-0.04,3.0,356243.0,"0.2121
","0.9769
","0.0251
","-0.0120
","-0.06
","0.00
","-0.12
","-0.08
","-0.04
","-0.01
","0
","3
","1
","0
","356253
"
0.0251,0.0,-0.04,3.0,356263.0,-0.0001,0.19,-0.05,3.0,356273.0,-0.0001,0.12,-0.05,3.0,356283.0,"0.2121
","0.9769
","0.0251
","-0.0120
","-0.06
","0.19
","-0.12
","-0.09
","-0.06
","0.01
","0
","3
","1
","0
","356293
"
-0.0001,0.19,-0.05,3.0,356303.0,-0.0001,-0.06,-0.03,3.0,356313.0,-0.0001,-0.12,-0.05,3.0,356323.0,"0.2121
","0.9769
","0.0251
","-0.0120
","0.12
","-0.06
","-0.06
","-0.07
","-0.05
","0.01
","0
","3
","1
","0
","356333
"
-0.0001,-0.06,-0.05,3.0,356342.0,-0.0001,0.0,-0.05,3.0,356353.0,-0.0001,0.0,-0.07,3.0,356363.0,"0.2121
","0.9769
","0.0251
","-0.0120
","0.00
","0.12
","-0.06
","-0.09
","-0.03
","0.00
","0
","3
","1
","0
","356373
"
-0.0001,0.06,-0.02,3.0,356383.0,0.0251,0.06,-0.06,3.0,356393.0,0.0251,-0.12,-0.04,3.0,356403.0,"0.2121
","0.9769
","0.0251
","-0.0120
","0.19
","0.00
","0.12
","-0.08
","-0.03
","-0.02
","0
","3
","1
","0
","356413
"
-0.0001,0.25,-0.05,3.0,356422.0,0.0251,0.25,-0.03,3.0,356432.0,0.0251,-0.06,-0.03,3.0,356443.0,"0.2121
","0.9769
","-0.0001
","-0.0001
","0.12
","-0.25
","-0.06
","-0.09
","-0.04
","-0.01
","0
","3
","1
","0
","356453
"
0.0251,0.12,-0.04,3.0,356463.0,0.0251,0.19,-0.05,3.0,356473.0,-0.0001,0.12,-0.04,3.0,356483.0,"0.2121
","-
-0.56
","-0.09
","-0.09
","0.10
","0
","3
","1
","0
","457930
","0.2119
","0.9769
","0.0248
","-0.0137
","0.19
"
-0.06,0.0,0.0,0.9769,0.25,-0.06,0.0,0.0,0.9769,-0.25,-0.02,0.0,0.0,0.9769,0.19,"-0.25
","-0.19
","-0.06
","-0.11
","0.08
","0
","3
","1
","0
","457970
","0.2119
","0.9769
","0.0248
","-0.0137
","0.31
"
-0.07,0.0,0.0,0.9769,-0.37,-0.11,0.0,0.0,0.9769,-0.25,-0.09,0.0,0.0,0.9769,0.5,"-0.06
","0.44
","-0.03
","0.00
","-0.06
","0
","3
","1
","0
","458010
","0.2119
","0.9769
","0.0249
","-0.0137
","0.12
"
-0.04,0.0,0.0,-0.0001,0.0,-0.03,0.0,0.0,0.9769,0.12,-0.09,0.0,0.0,0.9769,0.06,"0.44
","0.31
","-0.04
","-0.03
","0.01
","0
","3
","1
","0
","458050
","0.2119
","0.9769
","0.0249
","-0.0137
","-0.12
"
-0.05,0.0,0.0,0.9769,-0.06,-0.08,0.0,0.0,0.9769,0.25,-0.04,0.0,0.0,0.9769,0.19,"0.06
","0.12
","-0.05
","-0.07
","0.01
","0
","3
","1
","0
","458090
","0.2119
","0.9769
","0.0249
","-0.0137
","-0.12
"
-0.06,0.0,0.0,0.9769,-0.06,-0.08,0.0,0.0,0.9769,0.12,-0.08,0.0,0.0,0.9769,0.0,"-0.12
","-0.12
","-0.06
","-0.04
","0.02
","0
","3
","1
","0
","458130
","0.2119
","-0.0001
","-0.0001
","-0.0001
","0.00
"
-0.05,0.0,0.0,0.9769,0.0,-0.03,0.0,0.0,0.9769,0.0,-0.04,0.0,0.0,0.9769,0.0,"0.19
","0.12
","-0.06
","-0.05
","0.00
","0
","3
","1
","0
","458170
","0.2119
","0.9769
","0.0249
","-0.0137
","-0.06
"
-0.1,0.0,0.0,0.9769,0.12,-0.05,0.0,0.0,0.9769,0.0,-0.05,0.0,0.0,0.9769,0.12,"0.00
","0.12
","-0.06
","-0.04
","-0.02
","0
","3
","1
","0
","458210
","0.2119
","0.9769
","0.0249
","-0.0137
","0.12
"
-0.04,0.0,0.0,0.9769,0.12,-0.07,0.0,0.0,0.9769,-0.19,-0.08,0.0,0.0,0.9769,0.12,"0.06
","-0.19
","-0.04
","-0.04
","0.00
","0
","3
","1
","0
","458250
","0.2119
","0.9769
","0.0249
","-0.0137
","0.31
"
-0.05,0.0,0.0,0.9769,0.19,-0.05,0.0,0.0,0.9769,-0.19,-0.06,0.0,0.0,0.9769,0.12,"0.00
","0.00
","-0.06
","-0.04
","0.01
","0
","3
","1
","0
","458290
","0.2119
","0.9769
","0.0249
","-0.0137
","0.06
"
-0.07,0.0,0.0,0.9769,-0.12,-0.08,0.0,0.0,0.9769,0.19,-0.04,0.0,0.0,0.9769,0.0,"0.00
","0.00
","-0.07
","-0.03
","0.01
","0
","3
","1
","0
","458330
","0.2119
","0.9769
","0.0249
","-0.0137
","-0.06
"
-0.04,0.0,0.0,0.9769,0.19,-0.03,0.0,0.0,-0.0001,-0.06,-0.07,0.0,0.0,0.9769,0.06,"0.00
","0.00
","-0.05
","-0.06
","0.00
","0
","3
","1
","0
","458370
","0.2119
","0.9769
","-0.0001
","-0.0001
","0.19
"
-0.08,0.0,0.0,-0.0001,0.12,-0.08,0.0,0.0,0.9769,0.12,-0.06,0.0,0.0,0.12,-0.07,"-0.03
","0.00
",,"-0.19
","-0.06
","-0.05
","-0.05
","0.00
","0
","3
","1
","0
","460704
","0.2119
","0.9769
"
0.12,-0.07,0.0,0.0,0.9769,0.25,-0.06,0.0,0.0,0.9769,-0.19,-0.07,0.0,0.0,0.9769,"0.0248
","-0.0137
","-0.19
","0.00
","-0.12
","-0.05
","-0.02
","0.04
","0
","3
","1
","0
","460744
","0.2119
","0.9769
"
0.25,-0.05,0.0,0.0,0.9769,0.19,-0.04,0.0,0.0,0.9769,0.19,-0.07,0.0,0.0,0.9769,"0.0248
","-0.0137
","0.06
","-0.06
","-0.12
","-0.05
","-0.02
","0.01
","0
","3
","1
","0
","460784
","0.2119
","0.9769
"
-0.12,-0.04,0.0,0.0,0.9769,0.0,-0.07,0.0,0.0,0.9769,0.12,-0.05,0.0,0.0,0.9769,"0.0248
","-0.0137
","0.00
","-0.25
","0.12
","-0.05
","-0.04
","0.01
","0
","3
","1
","0
","460824
","0.2119
","0.9769
"
-0.12,-0.05,0.0,0.0,0.9769,0.12,-0.09,0.0,0.0,0.9769,0.19,-0.05,0.0,0.0,0.9769,"-0.0001
","-0.0001
","-0.06
","-0.06
","-0.06
","-0.07
","-0.04
","-0.01
","0
","3
","1
","0
","460864
","0.2119
","0.9769
"
0.06,-0.06,0.0,0.0,0.9769,0.12,-0.06,0.0,0.0,0.9769,0.06,-0.05,0.0,0.0,0.9769,"0.0248
","-0.0137
","-0.06
","0.00
","0.00
","-0.05
","-0.05
","-0.02
","0
","3
","1
","0
","460904
","0.2119
","0.9769
"
-0.06,-0.08,0.0,0.0,0.9769,0.06,-0.08,0.0,0.0,0.9769,0.12,-0.06,0.0,0.0,0.9769,"0.0248
","-0.0137
","0.25
","-0.31
","0.19
","-0.06
","-0.05
","0.00
","0
","3
","1
","0
","460944
","0.2119
","0.9769
"
-0.06,-0.06,0.0,0.0,0.9769,0.0,-0.06,0.0,0.0,0.9769,0.0,-0.05,0.0,0.0,0.9769,"0.0248
","-0.0137
","0.19
","-0.06
","0.00
","-0.06
","-0.06
","0.00
","0
","3
","1
","0
","460984
","0.2119
","0.9769
"
