時刻(ms),相対方位(w),相対方位(x),相対方位(y),相対方位(z),角速度(x),角速度(y),角速度(z),加速度-重力加速度(x),加速度-重力加速度(y),加速度-重力加速度(z),Sys,Gyro,Accel,Mag
0.5085,-0.0001,0.06,-0.19,-0.02,0.0,1.0,20526.0,-0.0148,-0.0001,0.0,-0.03,0.01,3.0,0.0
0.5085,-0.0001,-0.06,0.0,0.0,0.0,1.0,20545.0,-0.0148,-0.0001,-0.12,-0.01,0.01,3.0,0.0
0.5085,-0.0001,0.06,0.0,0.0,0.0,1.0,20564.0,-0.0148,-0.0001,-0.37,0.01,-0.03,3.0,0.0
0.5085,-0.0001,-0.06,0.06,0.0,0.0,1.0,20585.0,-0.0148,-0.0001,0.31,0.0,0.0,3.0,0.0
0.5085,-0.0001,0.06,0.0,0.0,0.0,1.0,20605.0,-0.0148,-0.0001,-0.06,0.04,0.0,3.0,0.0
0.5085,-0.0001,0.12,0.0,-0.01,0.0,1.0,20625.0,-0.0148,-0.0001,-0.06,0.0,0.03,3.0,0.0
0.5085,-0.0001,-0.06,0.0,-0.02,0.0,1.0,20645.0,-0.0148,-0.0001,0.06,0.01,-0.01,3.0,0.0
0.5085,-0.0001,0.06,0.0,-0.02,0.0,1.0,20665.0,-0.0148,-0.0001,0.19,0.0,0.01,3.0,0.0
0.5085,-0.0001,-0.06,-0.06,0.0,0.0,1.0,20684.0,-0.0148,-0.0001,-0.31,0.02,0.0,3.0,0.0
0.5085,-0.0001,0.12,-0.06,-0.01,0.0,1.0,20705.0,-0.0148,-0.0001,0.25,-0.01,0.01,3.0,0.0
0.5085,-0.0001,0.06,-0.06,-0.01,0.0,1.0,20724.0,-0.0148,-0.0001,0.25,0.0,-0.02,3.0,0.0
0.5085,-0.0001,0.12,0.06,-0.01,0.0,1.0,20745.0,-0.0148,-0.0001,-0.31,0.02,-0.02,3.0,0.0
0.5085,-0.0001,0.0,-0.06,0.0,0.0,1.0,20764.0,-0.0148,-0.0001,0.06,0.01,0.0,3.0,0.0
0.5085,-0.0001,0.0,0.12,-0.01,0.0,1.0,20785.0,-0.0148,-0.0001,0.31,0.0,-0.01,3.0,0.0
0.5085,-0.0001,-0.06,0.0,-0.01,0.0,1.0,20804.0,-0.0148,-0.0001,0.0,0.02,-0.01,3.0,0.0
0.5085,-0.0001,-0.06,-0.06,0.0,0.0,1.0,20825.0,-0.0148,-0.0001,0.0,0.01,0.01,3.0,0.0
0.5085,-0.0001,0.0,0.12,-0.03,0.0,1.0,20844.0,-0.0148,-0.0001,0.19,0.0,0.0,3.0,0.0
0.5085,-0.0001,0.0,0.19,0.0,0.0,1.0,20865.0,-0.0148,-0.0001,0.06,0.02,0.0,3.0,0.0
0.5085,-0.0001,-0.06,-0.06,-0.02,0.0,1.0,20884.0,-0.0148,-0.0001,-0.06,0.0,-0.03,3.0,0.0
0.5085,-0.0001,0.0,0.0,-0.02,0.0,1.0,20904.0,-0.0148,-0.0001,0.31,0.01,0.0,3.0,0.0
0.5085,-0.0001,-0.06,0.0,-0.03,0.0,1.0,20924.0,-0.0148,-0.0001,0.19,0.01,0.0,3.0,0.0
0.5085,-0.0001,0.0,0.06,-0.01,0.0,1.0,20944.0,-0.0148,-0.0001,-0.06,0.03,0.0,3.0,0.0
0.5085,-0.0001,0.0,0.12,-0.02,0.0,1.0,20964.0,-0.0148,-0.0001,0.06,0.0,0.01,3.0,0.0
0.5085,-0.0001,0.0,0.12,-0.01,0.0,1.0,20984.0,-0.0148,-0.0001,-0.12,0.0,-0.01,3.0,0.0
0.5085,-0.0001,0.0,0.12,-0.01,0.0,1.0,21004.0,-0.0148,-0.0001,-0.06,0.0,0.01,3.0,0.0
0.5085,-0.0001,0.12,0.06,0.0,0.0,1.0,21024.0,-0.0148,-0.0001,0.25,0.02,-0.01,3.0,0.0
0.5085,-0.0001,0.0,0.0,0.0,0.0,1.0,21044.0,-0.0148,-0.0001,-0.12,-0.01,0.01,3.0,0.0
0.5085,-0.0001,0.06,0.12,0.0,0.0,1.0,21063.0,-0.0148,-0.0001,-0.25,0.01,-0.01,3.0,0.0
0.5085,-0.0001,0.0,0.12,-0.02,0.0,1.0,21084.0,-0.0148,-0.0001,0.5,0.02,0.0,3.0,0.0
0.5085,-0.0001,-0.06,0.0,-0.02,0.0,1.0,21104.0,-0.0148,-0.0001,0.5,0.01,0.02,3.0,0.0
0.5085,-0.0001,-0.06,0.0,0.0,0.0,1.0,21124.0,-0.0148,-0.0001,-0.25,0.0,0.01,3.0,0.0
0.5085,-0.0001,0.0,0.0,-0.01,0.0,1.0,21144.0,-0.0148,-0.0001,0.19,-0.01,0.0,3.0,0.0
0.5085,-0.0001,0.0,-0.06,-0.02,0.0,1.0,21164.0,-0.0148,-0.0001,0.5,0.0,0.05,3.0,0.0
0.5085,-0.0001,0.06,-0.06,-0.03,0.0,1.0,21183.0,-0.0148,-0.0001,0.12,0.0,0.0,3.0,0.0
