時刻(ms),相対方位(w),相対方位(x),相対方位(y),相対方位(z),角速度(x),角速度(y),角速度(z),加速度-重力加速度(x),加速度-重力加速度(y),加速度-重力加速度(z),Sys,Gyro,Accel,Mag
0.06,-0.02,3.0,3.0,0.3081,-0.4789,0.06,0.06,-0.09,0.0,1.0,1575.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1592.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1608.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1625.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1641.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1675.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1691.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1708.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1724.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1740.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1757.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1773.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1789.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1806.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1822.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1839.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1855.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1871.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1888.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1904.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1921.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1937.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1953.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1986.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2035.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2055.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2074.0,0.0,0.0,0.12
0.0,0.0,3.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,2096.0,0.0,0.0,0.06
0.0,0.0,3.0,0.0,0.0,0.0,-0.06,-0.06,0.0,0.0,0.0,2115.0,0.0,0.0,-0.06
0.0,0.0,3.0,0.0,0.0,0.0,-0.06,0.06,0.0,0.0,0.0,2134.0,-0.0001,-0.0001,0.0
0.05,-0.06,3.0,0.0,0.5079,-0.0001,0.0,0.06,0.0,0.0,0.0,2153.0,-0.0001,-0.0001,-0.06
0.04,-0.02,3.0,0.0,0.5079,-0.8613,-0.12,0.06,0.0,0.0,0.0,2172.0,-0.0001,-0.0001,-0.37
0.05,-0.02,3.0,0.0,0.5079,-0.0001,-0.06,0.0,0.01,0.0,0.0,2193.0,-0.0001,-0.0001,-0.06
0.04,-0.04,3.0,0.0,0.5079,-0.0001,-0.19,-0.06,0.0,0.0,0.0,2212.0,-0.0172,0.0001,-0.12
0.03,-0.02,3.0,0.0,0.5079,-0.0001,-0.06,-0.06,-0.01,0.0,1.0,2232.0,-0.0001,-0.0001,-0.12
-0.01,-0.02,3.0,0.0,0.5079,-0.0001,-0.06,-0.12,0.0,0.0,1.0,2252.0,-0.0001,-0.0001,-0.06
-0.02,-0.02,3.0,0.0,0.5079,-0.0001,0.0,-0.06,0.02,0.0,1.0,2272.0,-0.0001,-0.0001,0.0
-0.01,0.0,3.0,0.0,0.5079,-0.0001,0.06,0.06,0.01,0.0,1.0,2292.0,-0.0001,-0.0001,-0.06
0.0,0.01,3.0,0.0,0.5079,-0.0001,0.06,0.0,0.0,0.0,1.0,2312.0,-0.0172,0.0001,0.0
0.0,0.0,3.0,0.0,0.5079,-0.0001,0.12,-0.06,0.02,0.0,1.0,2332.0,-0.0001,-0.0001,0.0
0.0,-0.01,3.0,0.0,0.5079,-0.0001,-0.06,-0.06,0.0,0.0,1.0,2352.0,-0.0001,-0.0001,0.06
-0.01,-0.01,3.0,0.0,0.5079,-0.0001,-0.06,0.06,0.01,0.0,1.0,2372.0,-0.0001,-0.0001,-0.12
0.0,0.01,3.0,0.0,0.5079,-0.0001,0.0,0.12,-0.01,0.0,1.0,2392.0,-0.0001,-0.0001,-0.12
0.0,0.0,3.0,0.0,0.5079,-0.0001,0.06,0.0,0.01,0.0,1.0,2412.0,-0.0172,0.0001,0.06
0.0,-0.01,3.0,0.0,0.5079,-0.0001,0.06,0.0,0.0,0.0,1.0,2432.0,-0.0001,-0.0001,0.12
-0.01,-0.02,3.0,0.0,0.5079,-0.0001,0.06,-0.06,0.0,0.0,1.0,2452.0,-0.0001,-0.0001,-0.06
