時刻(ms),相対方位(w),相対方位(x),相対方位(y),相対方位(z),角速度(x),角速度(y),角速度(z),加速度-重力加速度(x),加速度-重力加速度(y),加速度-重力加速度(z),Sys,Gyro,Accel,Mag
0.42,0.0,1.0,138962.0,0.078,-0.1602,-14.31,-0.78,0.27,3.0,1.0,0.2415,-0.9535,-40.31,4.19
-0.35,0.0,1.0,138983.0,0.0765,-0.1635,-31.19,0.24,0.48,3.0,1.0,0.2393,-0.0001,-37.38,1.88
-0.81,0.0,1.0,139002.0,0.0737,-0.17,-26.0,0.98,0.74,3.0,1.0,0.2339,-0.9538,-22.12,3.38
-0.95,0.0,1.0,139023.0,0.0707,-0.1755,-6.06,1.31,0.8,3.0,1.0,0.2336,-0.9537,-6.13,9.56
-0.58,0.0,1.0,139042.0,0.0699,-0.1757,15.44,1.17,0.6,3.0,1.0,0.2355,-0.9534,0.75,9.56
-0.33,0.0,1.0,139063.0,0.0688,-0.1752,30.12,0.51,0.33,3.0,1.0,0.243,-0.9518,3.13,7.75
-0.32,0.0,1.0,139082.0,0.0686,-0.1741,35.0,-0.03,0.15,3.0,1.0,0.2458,-0.9512,6.25,8.13
-0.24,0.0,1.0,139102.0,0.0685,-0.1724,28.25,-0.53,0.19,3.0,1.0,0.251,-0.9502,7.06,4.19
-0.27,0.0,1.0,139122.0,0.0687,-0.1708,15.38,-0.06,0.27,3.0,1.0,0.2539,-0.9497,9.69,3.56
-0.22,0.0,1.0,139142.0,0.0688,-0.0128,11.5,0.29,0.22,3.0,1.0,0.2558,-0.9495,10.81,3.81
-0.06,0.0,1.0,139162.0,0.0692,-0.167,17.69,0.46,1.0,3.0,1.0,0.2583,-0.9492,-0.37,-4.25
-1.67,0.0,1.0,139183.0,0.0696,-0.166,9.44,3.04,-0.38,3.0,1.0,0.2593,-0.9487,34.0,-4.56
-1.91,0.0,1.0,139202.0,-0.0001,-0.0001,71.56,-0.42,-0.7,3.0,1.0,0.2682,-0.9475,62.63,28.0
0.9,0.0,1.0,139223.0,0.0735,-0.1464,61.06,-0.69,-0.59,3.0,1.0,0.2787,-0.9463,30.06,21.75
1.18,0.0,1.0,139242.0,-0.0001,-0.0001,28.62,-0.09,0.19,3.0,1.0,0.2847,-0.0001,-4.0,-15.69
-0.44,0.0,1.0,139262.0,0.0746,-0.1429,6.31,-0.34,0.64,3.0,1.0,0.2855,-0.9442,3.94,-27.56
-2.98,0.0,1.0,139282.0,0.0787,-0.1443,-9.25,1.75,0.56,3.0,1.0,0.2842,-0.0071,57.31,-24.75
-2.64,0.0,1.0,139301.0,0.085,-0.1389,14.69,2.1,0.42,3.0,1.0,0.285,-0.9457,103.75,-24.25
-0.01,0.0,1.0,139322.0,0.0991,-0.1161,41.56,0.75,-0.11,3.0,1.0,0.2872,-0.9456,106.62,-33.88
1.71,0.0,1.0,139342.0,0.1047,-0.1081,48.0,0.0,-0.92,3.0,1.0,0.2958,-0.9435,67.56,-31.0
3.05,0.0,1.0,139362.0,0.1183,-0.0933,56.0,-1.58,-0.53,3.0,1.0,0.3026,-0.9407,6.25,-32.5
3.01,0.0,1.0,139382.0,0.1253,-0.0962,12.19,0.2,-0.01,3.0,1.0,0.3034,-0.9397,-26.31,-66.56
-1.44,0.0,1.0,139402.0,0.1299,-0.1,3.81,1.83,-0.61,3.0,1.0,0.3041,-0.9368,7.94,-47.31
-1.81,0.0,1.0,139422.0,0.1429,-0.1015,39.5,1.75,-1.93,3.0,1.0,0.3066,-0.9355,37.56,-46.75
-0.45,0.0,1.0,139442.0,0.1481,-0.099,93.56,-1.48,-0.22,3.0,1.0,0.3248,-0.929,23.81,7.75
0.97,0.0,1.0,139462.0,0.1526,-0.0901,73.81,-3.53,-0.9,3.0,1.0,0.3336,-0.9258,-4.75,-3.5
1.23,0.0,1.0,139482.0,0.153,-0.09,3.69,-3.32,-0.61,3.0,1.0,0.3342,-0.0001,-40.88,-0.12
-0.01,0.0,1.0,139501.0,0.151,-0.0957,-65.25,-1.06,-0.35,3.0,1.0,0.3214,-0.9294,-40.63,-5.44
-1.11,0.0,1.0,139522.0,0.1466,-0.1082,-87.44,1.13,0.46,3.0,1.0,0.3149,-0.9315,-19.62,2.88
-1.32,0.0,1.0,139541.0,0.1451,-0.1107,-60.06,3.17,1.38,3.0,1.0,0.3044,-0.9349,13.0,1.19
-0.47,0.0,1.0,139561.0,0.1445,-0.1098,-7.63,3.67,1.34,3.0,1.0,0.3019,-0.9359,26.31,-12.13
-0.38,0.0,1.0,139582.0,0.1464,-0.1077,47.0,1.86,0.49,3.0,1.0,0.3051,-0.0001,41.75,-12.63
0.01,0.0,1.0,139601.0,0.1514,-0.1012,58.38,0.78,-0.21,3.0,1.0,0.3164,-0.9302,43.56,-43.94
0.91,0.0,1.0,139622.0,0.1652,-0.092,57.81,0.09,-0.56,3.0,1.0,0.3201,-0.9283,23.87,-41.25
1.34,0.0,1.0,139641.0,-0.0001,-0.0001,57.88,-0.5,-0.09,3.0,1.0,0.3279,-0.9241,-7.94,-38.56
1.44,0.0,1.0,139661.0,0.1793,-0.0933,54.06,-0.69,-0.49,3.0,1.0,0.3417,-0.9177,-42.31,2.56
-1.37,0.0,1.0,139681.0,0.1783,-0.0956,45.38,-3.18,-0.28,3.0,1.0,0.3463,-0.9168,-10.5,5.75
-2.89,0.0,1.0,139701.0,0.173,-0.0972,-28.31,-1.4,-0.32,3.0,1.0,0.3404,-0.9194,42.69,7.44
-0.68,0.0,1.0,139721.0,0.1738,-0.0892,-50.69,-0.72,-0.43,3.0,1.0,0.3307,-0.9235,46.31,9.56
1.04,0.0,1.0,139741.0,0.1739,-0.0861,-50.75,1.71,0.26,3.0,1.0,0.324,-0.9262,16.87,9.56
1.14,0.0,1.0,139761.0,0.1726,-0.083,-10.81,-0.2,0.09,3.0,1.0,0.3231,-0.927,-11.31,12.69
0.1,0.0,1.0,139781.0,0.1713,-0.0836,-6.13,0.31,0.0,3.0,1.0,0.3228,-0.0001,-1.44,2.63
-1.29,0.0,1.0,139800.0,-0.0001,-0.0001,-1.88,0.47,0.29,3.0,1.0,0.3225,-0.9274,19.87,12.63
-0.85,0.0,1.0,139822.0,0.1689,-0.0798,10.19,0.13,-0.11,3.0,1.0,0.3234,-0.9277,26.31,5.69
0.4,0.0,1.0,139840.0,-0.0001,-0.0001,16.5,0.47,-0.35,3.0,1.0,0.3249,-0.9275,13.88,16.44
0.83,0.0,1.0,139860.0,0.1673,-0.0723,18.37,-0.12,0.27,3.0,1.0,0.329,-0.9268,-4.69,10.56
0.11,0.0,1.0,139881.0,0.1664,-0.0721,9.94,0.16,0.05,3.0,1.0,0.3299,-0.0047,-3.0,13.75
-0.27,0.0,1.0,139900.0,-0.0001,-0.0001,6.69,0.08,0.42,3.0,1.0,0.3314,-0.9263,7.13,6.06
-0.46,0.0,1.0,139921.0,0.1638,-0.0695,3.75,0.17,0.33,3.0,1.0,0.3317,-0.9265,13.56,2.06
0.09,0.0,1.0,139940.0,0.164,-0.0001,7.5,0.44,0.33,3.0,1.0,0.3322,-0.0001,9.5,1.37
0.26,0.0,1.0,139960.0,-0.0001,-0.0001,12.81,-0.15,-0.34,3.0,1.0,0.3338,-0.9259,10.94,17.06
0.72,0.0,1.0,139980.0,0.1635,-0.0636,1.75,0.87,-0.08,3.0,1.0,0.3351,-0.9255,-5.44,-3.31
0.05,0.0,1.0,140000.0,-0.0001,-0.0001,14.06,-0.01,0.25,3.0,1.0,0.3371,-0.9247,-3.5,2.0
-0.27,0.0,1.0,140020.0,0.1639,-0.0643,11.63,0.0,0.19,3.0,1.0,0.3391,-0.9241,2.94,-6.0
-0.06,0.0,1.0,140040.0,0.1644,-0.0642,5.63,0.29,0.12,3.0,1.0,0.3398,-0.0001,0.25,0.69
-0.23,0.0,1.0,140060.0,0.1642,-0.0636,4.44,0.51,0.11,3.0,1.0,0.3404,-0.9236,2.94,2.75
-0.53,0.0,1.0,140080.0,0.1643,-0.0633,5.88,-0.29,0.05,3.0,1.0,0.3414,-0.9233,12.56,-7.5
0.09,0.0,1.0,140099.0,-0.0001,-0.0001,-5.25,0.1,-0.12,3.0,1.0,0.3405,-0.9233,12.25,-2.5
0.12,0.0,1.0,140121.0,0.1673,-0.0593,3.06,0.18,0.1,3.0,1.0,0.3403,-0.9234,2.25,-6.44
0.22,0.0,1.0,140139.0,0.1679,-0.0125,7.81,-0.01,0.21,3.0,1.0,0.3409,-0.0001,-4.5,-0.75
0.21,0.0,1.0,140160.0,0.1674,-0.0593,2.31,-0.07,-0.14,3.0,1.0,0.3416,-0.9229,-0.94,3.06
-0.12,0.0,1.0,140180.0,-0.0001,-0.0001,-0.94,0.07,-0.11,3.0,1.0,0.342,-0.9227,-0.69,4.13
