時刻(ms),相対方位(w),相対方位(x),相対方位(y),相対方位(z),角速度(x),角速度(y),角速度(z),加速度-重力加速度(x),加速度-重力加速度(y),加速度-重力加速度(z),Sys,Gyro,Accel,Mag
1891.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1909.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1917.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1927.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1935.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1944.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1961.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2031.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2042.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2051.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2063.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
2072.0,0.0,0.0,0.0,0.0,-0.19,0.06,0.31,0.0,0.0,0.0,0.0,3.0,0.0,0.0
2083.0,0.0,0.0,0.0,0.0,0.19,0.06,0.12,0.0,0.0,0.0,0.0,3.0,0.0,0.0
2096.0,0.0,0.0,0.0,0.0,0.19,0.06,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
2108.0,0.0,0.0,0.0,0.0,0.0,0.25,-0.06,0.0,0.0,0.0,0.0,3.0,0.0,0.0
2119.0,0.0,0.0,0.0,0.0,-0.06,-0.06,-0.12,0.0,-0.01,0.04,0.0,3.0,0.0,0.0
2129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,-0.03,0.01,0.0,3.0,0.0,0.0
2140.0,0.0,0.0,0.0,0.0,0.12,0.06,-0.12,-0.02,-0.04,0.03,0.0,3.0,0.0,0.0
2150.0,0.3281,0.943,-0.0001,-0.0001,0.06,-0.19,-0.12,0.0,-0.04,0.05,0.0,3.0,0.0,0.0
2160.0,0.0,0.0,0.0,0.0,0.0,-0.06,-0.06,-0.02,-0.05,0.03,0.0,3.0,0.0,0.0
2169.0,0.3281,0.943,-0.0001,-0.0001,-0.06,-0.06,-0.06,-0.02,-0.02,0.02,0.0,3.0,0.0,0.0
2180.0,0.0,0.0,0.0,0.0,-0.25,-0.06,-0.12,-0.02,-0.04,0.01,0.0,3.0,0.0,0.0
2190.0,0.3281,0.943,-0.0001,-0.0001,-0.25,0.19,-0.06,0.0,-0.04,0.03,0.0,3.0,0.0,0.0
2200.0,0.3281,0.943,0.0558,0.0001,-0.12,0.12,0.12,0.0,-0.03,0.04,0.0,3.0,0.0,0.0
2210.0,0.3281,0.943,0.0558,0.0001,-0.06,0.0,0.0,0.0,-0.03,0.04,0.0,3.0,0.0,0.0
2221.0,0.3281,0.943,0.0558,0.0001,0.0,-0.12,-0.12,0.0,-0.03,0.01,0.0,3.0,1.0,0.0
2231.0,0.3281,0.943,0.0558,0.0001,0.12,0.06,0.12,0.0,0.0,0.0,0.0,3.0,1.0,0.0
2241.0,0.3281,0.943,0.0558,0.0001,0.0,-0.12,-0.06,0.03,0.0,-0.02,0.0,3.0,1.0,0.0
2250.0,0.3281,0.943,0.0558,0.0001,0.06,0.12,0.06,0.02,0.01,-0.01,0.0,3.0,1.0,0.0
2262.0,0.3281,0.943,0.0558,0.0001,0.0,0.0,-0.12,0.0,0.01,-0.01,0.0,3.0,1.0,0.0
2271.0,0.3281,0.943,0.0558,0.0001,-0.12,0.0,-0.12,0.01,0.0,0.0,0.0,3.0,1.0,0.0
2281.0,0.3281,0.943,0.0558,0.0001,0.12,0.19,0.0,0.02,0.0,-0.03,0.0,3.0,1.0,0.0
2291.0,0.3281,0.943,0.0558,0.0001,0.12,0.0,-0.06,0.01,0.0,-0.01,0.0,3.0,1.0,0.0
2300.0,0.3281,0.943,0.0558,0.0001,0.12,0.25,0.0,0.0,-0.01,0.01,0.0,3.0,1.0,0.0
2311.0,0.3281,0.943,0.0558,0.0001,-0.12,0.19,0.0,0.0,-0.01,-0.01,0.0,3.0,1.0,0.0
2321.0,0.3281,0.943,0.0558,0.0001,-0.06,0.0,0.0,-0.01,0.01,0.0,0.0,3.0,1.0,0.0
2331.0,0.3281,0.943,0.0558,0.0001,0.0,-0.19,0.0,0.0,0.0,-0.01,0.0,3.0,1.0,0.0
2341.0,0.3281,0.943,0.0558,0.0001,-0.06,-0.12,0.0,-0.01,0.0,0.0,0.0,3.0,1.0,0.0
2351.0,0.3281,0.943,0.0558,0.0001,-0.12,-0.12,-0.12,0.0,0.0,-0.01,0.0,3.0,1.0,0.0
2361.0,0.3281,0.943,0.0558,0.0001,-0.12,0.12,0.06,0.0,0.0,0.0,0.0,3.0,1.0,0.0
2371.0,0.3281,0.943,0.0558,0.0001,0.0,0.12,0.12,-0.01,0.0,-0.01,0.0,3.0,1.0,0.0
2381.0,0.3281,0.943,0.0558,0.0001,0.0,0.0,0.0,-0.01,0.0,-0.03,0.0,3.0,1.0,0.0
2391.0,0.3281,0.943,0.0558,0.0001,0.12,0.0,-0.12,-0.01,-0.01,-0.01,0.0,3.0,1.0,0.0
2401.0,0.3281,0.943,0.0558,0.0001,0.12,0.06,-0.06,0.0,0.0,-0.02,0.0,3.0,1.0,0.0
2411.0,0.3281,0.943,0.0558,0.0001,0.12,0.0,0.0,-0.01,0.0,0.0,0.0,3.0,1.0,0.0
2421.0,0.3281,0.943,0.0558,0.0001,-0.12,-0.06,0.12,0.0,0.01,0.01,0.0,3.0,1.0,0.0
2432.0,0.3281,0.943,0.0558,0.0001,0.0,0.0,0.19,0.0,0.0,-0.01,0.0,3.0,1.0,0.0
2441.0,0.3281,0.943,0.0558,0.0001,-0.25,-0.12,0.0,0.01,0.0,-0.01,0.0,3.0,1.0,0.0
2451.0,0.3281,0.943,0.0558,0.0001,-0.06,-0.12,0.19,0.0,0.0,0.01,0.0,3.0,1.0,0.0
2461.0,0.3281,0.943,0.0558,0.0001,-0.25,-0.06,0.06,0.02,0.0,0.0,0.0,3.0,1.0,0.0
2471.0,0.3281,0.943,0.0558,0.0001,0.0,0.0,0.0,0.02,0.01,-0.01,0.0,3.0,1.0,0.0
2481.0,0.3281,0.943,0.0558,0.0001,0.12,0.06,0.12,0.0,0.0,0.01,0.0,3.0,1.0,0.0
