時刻(ms),相対方位(w),相対方位(x),相対方位(y),相対方位(z),角速度(x),角速度(y),角速度(z),加速度-重力加速度(x),加速度-重力加速度(y),加速度-重力加速度(z),Sys,Gyro,Accel,Mag
0.03,0.0,1.0,112687.0,-0.0255,-0.0007,-0.12,0.05,0.0,3.0,0.0,0.5529,-0.8329,0.06,-0.5
0.05,0.0,1.0,112707.0,-0.0255,-0.0006,0.19,0.18,-0.05,3.0,0.0,0.5529,-0.8329,0.12,-1.12
0.04,0.0,1.0,112727.0,-0.0255,-0.0007,0.06,-0.03,0.01,3.0,0.0,0.5529,-0.8329,0.31,-0.37
0.08,0.0,1.0,112747.0,-0.0255,-0.0007,0.0,-0.02,0.01,3.0,0.0,0.5529,-0.8329,-0.19,-0.19
0.05,0.0,1.0,112766.0,-0.0255,-0.0007,-0.12,-0.03,0.02,3.0,0.0,0.5529,-0.8329,0.06,0.06
0.02,0.0,1.0,112787.0,-0.0255,-0.0007,-0.19,-0.02,0.01,3.0,0.0,0.5529,-0.8329,-0.06,-0.06
0.02,0.0,1.0,112806.0,-0.0255,-0.0007,0.19,0.0,0.0,3.0,0.0,0.5529,-0.8329,-0.12,-0.06
0.01,0.0,1.0,112827.0,-0.0255,-0.0007,0.37,0.03,0.0,3.0,0.0,0.5529,-0.8329,0.0,-0.12
0.0,0.0,1.0,112846.0,-0.0255,-0.0007,0.12,0.01,0.0,3.0,0.0,0.5529,-0.8329,-0.06,-0.12
0.03,0.0,1.0,112867.0,-0.0255,-0.0007,-0.06,0.0,0.0,3.0,0.0,0.5529,-0.8329,0.0,0.0
0.03,0.0,1.0,112886.0,-0.0255,-0.0007,0.25,0.05,-0.03,3.0,0.0,0.5529,-0.8329,-0.06,0.06
0.08,0.0,1.0,112907.0,-0.0255,-0.0007,-0.12,-0.04,0.0,3.0,0.0,0.5529,-0.8329,-0.06,0.0
0.03,0.0,1.0,112926.0,-0.0255,-0.0007,-0.25,-0.01,0.0,3.0,0.0,0.5529,-0.8329,-0.12,-0.12
0.04,0.0,1.0,112947.0,-0.0255,-0.0007,0.06,0.01,0.01,3.0,0.0,0.5529,-0.8329,0.19,0.0
0.0,0.0,1.0,112966.0,-0.0255,-0.0007,-0.25,0.0,-0.01,3.0,0.0,0.5529,-0.8329,-0.19,-0.25
0.06,0.0,1.0,112987.0,-0.0255,-0.0007,0.0,-0.07,0.02,3.0,0.0,0.5529,-0.8329,0.12,-0.5
0.06,0.0,1.0,113006.0,-0.0255,-0.0007,0.37,-0.01,0.02,3.0,0.0,0.5529,-0.8329,0.25,-0.06
0.04,0.0,1.0,113026.0,-0.0255,-0.0007,0.06,0.01,0.0,3.0,0.0,0.5529,-0.8329,-0.19,-0.12
0.02,0.0,1.0,113046.0,-0.0255,-0.0007,-0.37,0.0,-0.01,3.0,0.0,0.5529,-0.8329,-0.06,0.12
0.01,0.0,1.0,113065.0,-0.0255,-0.0007,0.06,0.02,0.0,3.0,0.0,0.5529,-0.8329,0.0,0.0
0.01,0.0,1.0,113086.0,-0.0255,-0.0007,0.06,0.01,0.0,3.0,0.0,0.5529,-0.8329,-0.12,-0.06
0.02,0.0,1.0,113105.0,-0.0255,-0.0007,-0.19,0.0,0.03,3.0,0.0,0.5529,-0.8329,-0.06,-0.06
0.0,0.0,1.0,113126.0,-0.0255,-0.0007,0.06,0.02,0.0,3.0,0.0,0.5529,-0.8329,0.0,-0.06
0.02,0.0,1.0,113145.0,-0.0255,-0.0007,-0.06,0.01,0.02,3.0,0.0,0.5529,-0.8329,0.0,-0.12
0.03,0.0,1.0,113166.0,-0.0255,-0.0007,-0.25,0.0,0.0,3.0,0.0,0.5529,-0.8329,0.06,-0.06
0.02,0.0,1.0,113185.0,-0.0255,-0.0007,0.0,0.01,0.0,3.0,0.0,0.5529,-0.8329,0.12,-0.12
