時刻(ms),相対方位(w),相対方位(x),相対方位(y),相対方位(z),角速度(x),角速度(y),角速度(z),加速度-重力加速度(x),加速度-重力加速度(y),加速度-重力加速度(z),Sys,Gyro,Accel,Mag
0.0,0.0,0.0,8648.0,-0.015,-0.0002,0.12,0.0,0.0,3.0,0.0,0.6921,-0.7216,0.0,0.0
-0.02,0.0,0.0,8669.0,-0.015,-0.0002,0.06,-0.06,0.0,3.0,0.0,0.6921,-0.7216,0.0,0.06
0.0,0.0,0.0,8688.0,-0.015,-0.0002,-0.12,-0.08,0.0,3.0,0.0,0.6921,-0.7216,0.06,0.0
0.01,0.0,0.0,8709.0,-0.015,-0.0002,0.0,-0.12,0.02,3.0,0.0,0.6921,-0.7216,0.0,0.0
0.0,0.0,0.0,8728.0,-0.015,-0.0002,0.0,-0.13,0.03,3.0,0.0,0.6921,-0.7216,-0.12,0.06
0.0,0.0,0.0,8749.0,-0.015,-0.0002,0.0,-0.1,0.03,3.0,0.0,0.6921,-0.7216,-0.19,0.06
-0.02,0.0,0.0,8768.0,-0.015,-0.0002,0.06,-0.07,0.0,3.0,0.0,0.6921,-0.7216,0.06,0.0
0.0,0.0,0.0,8788.0,-0.015,-0.0002,0.25,-0.05,0.0,3.0,0.0,0.6921,-0.7216,0.06,-0.12
0.01,0.0,0.0,8808.0,-0.015,-0.0002,0.0,-0.12,0.01,3.0,0.0,0.6921,-0.7216,0.06,0.06
0.0,0.0,0.0,8828.0,-0.015,-0.0002,0.25,-0.11,-0.01,3.0,0.0,0.6921,-0.7216,-0.12,0.12
-0.01,0.0,0.0,8849.0,-0.015,-0.0002,-0.06,-0.11,0.0,3.0,0.0,0.6921,-0.7216,0.06,0.06
0.0,0.0,0.0,8868.0,-0.015,-0.0002,0.12,-0.09,0.02,3.0,0.0,0.6921,-0.7216,0.06,0.12
0.0,0.0,0.0,8888.0,-0.015,-0.0002,0.0,-0.08,0.01,3.0,0.0,0.6921,-0.7216,-0.06,0.06
0.0,0.0,0.0,8908.0,-0.015,-0.0002,-0.06,-0.11,0.03,3.0,0.0,0.6921,-0.7216,0.0,0.06
0.0,0.0,0.0,8928.0,-0.015,-0.0002,0.12,-0.09,0.0,3.0,0.0,0.6921,-0.7216,0.0,-0.19
0.0,0.0,0.0,8948.0,-0.015,-0.0002,0.06,-0.08,0.01,3.0,0.0,0.6921,-0.7216,-0.06,0.0
-0.01,0.0,0.0,8968.0,-0.015,-0.0002,-0.12,-0.07,0.01,3.0,0.0,0.6921,-0.7216,-0.06,0.0
0.0,0.0,0.0,8988.0,-0.015,-0.0002,0.0,-0.08,0.02,3.0,0.0,0.6921,-0.7216,0.06,0.0
0.0,0.0,0.0,9008.0,-0.015,-0.0002,-0.06,-0.09,0.0,3.0,0.0,0.6921,-0.7216,0.0,0.0
-0.01,0.0,0.0,9028.0,-0.015,-0.0002,-0.19,-0.06,0.0,3.0,0.0,0.6921,-0.7216,0.12,0.0
-0.01,0.0,0.0,9048.0,-0.015,-0.0002,0.12,-0.06,0.01,3.0,0.0,0.6921,-0.7216,-0.06,-0.06
0.0,0.0,0.0,9068.0,-0.015,-0.0002,0.25,-0.12,0.0,3.0,0.0,0.6921,-0.7216,0.0,0.06
0.0,0.0,0.0,9088.0,-0.015,-0.0002,0.06,-0.11,0.0,3.0,0.0,0.6921,-0.7216,-0.06,0.06
-0.01,0.0,0.0,9108.0,-0.015,-0.0002,0.06,-0.08,0.0,3.0,0.0,0.6921,-0.7216,0.0,0.12
0.02,0.0,0.0,9127.0,-0.015,-0.0002,-0.25,-0.09,0.04,3.0,0.0,0.6921,-0.7216,-0.06,0.06
