時刻(ms),相対方位(w),相対方位(x),相対方位(y),相対方位(z),角速度(x),角速度(y),角速度(z),加速度-重力加速度(x),加速度-重力加速度(y),加速度-重力加速度(z),Sys,Gyro,Accel,Mag
0.03,0.0,1.0,117685.0,-0.0253,-0.0008,0.12,-0.03,0.04,3.0,0.0,0.5528,-0.8329,0.06,-0.12
0.03,0.0,1.0,117705.0,-0.0253,-0.0008,-0.12,0.0,-0.01,3.0,0.0,0.5528,-0.8329,0.12,-0.12
0.01,0.0,1.0,117725.0,-0.0253,-0.0008,0.06,-0.02,0.0,3.0,0.0,0.5528,-0.8329,0.0,-0.06
0.03,0.0,1.0,117745.0,-0.0253,-0.0008,0.0,0.01,0.01,3.0,0.0,0.5528,-0.8329,-0.19,0.0
0.01,0.0,1.0,117765.0,-0.0253,-0.0008,-0.25,0.02,0.01,3.0,0.0,0.5528,-0.8329,-0.12,0.31
0.0,0.0,1.0,117785.0,-0.0253,-0.0008,-0.12,0.07,-0.01,3.0,0.0,0.5528,-0.8329,-0.06,0.25
0.01,0.0,1.0,117805.0,-0.0253,-0.0008,0.19,0.04,0.01,3.0,0.0,0.5528,-0.8329,-0.12,0.06
0.02,0.0,1.0,117824.0,-0.0253,-0.0008,-0.12,-0.01,0.03,3.0,0.0,0.5528,-0.8329,0.12,-0.06
0.02,0.0,1.0,117844.0,-0.0253,-0.0008,0.12,0.0,0.01,3.0,0.0,0.5528,-0.8329,0.06,-0.12
0.04,0.0,1.0,117864.0,-0.0253,-0.0008,0.25,0.0,0.03,3.0,0.0,0.5528,-0.8329,0.0,-0.12
0.02,0.0,1.0,117884.0,-0.0253,-0.0008,-0.06,0.0,0.0,3.0,0.0,0.5528,-0.8329,0.12,0.06
0.02,0.0,1.0,117904.0,-0.0253,-0.0008,0.12,0.03,-0.02,3.0,0.0,0.5528,-0.8329,-0.12,-0.12
0.04,0.0,1.0,117924.0,-0.0253,-0.0008,-0.06,0.03,0.0,3.0,0.0,0.5528,-0.8329,-0.12,0.06
0.02,0.0,1.0,117944.0,-0.0253,-0.0008,-0.19,0.02,-0.01,3.0,0.0,0.5528,-0.8329,0.06,0.06
0.03,0.0,1.0,117964.0,-0.0253,-0.0008,0.0,0.01,-0.01,3.0,0.0,0.5528,-0.8329,-0.06,-0.06
0.01,0.0,1.0,117984.0,-0.0253,-0.0008,0.06,0.02,0.04,3.0,0.0,0.5528,-0.8329,-0.06,-0.06
0.01,0.0,1.0,118004.0,-0.0253,-0.0008,0.0,0.0,0.0,3.0,0.0,0.5528,-0.8329,-0.06,0.0
0.03,0.0,1.0,118024.0,-0.0253,-0.0008,0.25,0.0,0.0,3.0,0.0,0.5528,-0.8329,-0.06,-0.06
0.03,0.0,1.0,118044.0,-0.0253,-0.0008,0.12,0.02,0.0,3.0,0.0,0.5528,-0.8329,0.12,0.06
0.0,0.0,1.0,118064.0,-0.0253,-0.0008,0.12,0.02,0.01,3.0,0.0,0.5528,-0.8329,-0.06,0.06
0.03,0.0,1.0,118084.0,-0.0253,-0.0008,0.06,0.03,0.0,3.0,0.0,0.5528,-0.8329,0.06,0.06
0.0,0.0,1.0,118104.0,-0.0253,-0.0008,-0.12,0.01,0.01,3.0,0.0,0.5528,-0.8329,0.19,0.06
0.01,0.0,1.0,118124.0,-0.0253,-0.0008,0.12,0.01,0.0,3.0,0.0,0.5528,-0.8329,0.0,0.0
