時刻(ms),相対方位(w),相対方位(x),相対方位(y),相対方位(z),角速度(x),角速度(y),角速度(z),加速度-重力加速度(x),加速度-重力加速度(y),加速度-重力加速度(z),Sys,Gyro,Accel,Mag
0.65,0.0,1.0,137995.0,0.2405,-0.0001,6.0,-0.51,0.62,3.0,1.0,0.485,-0.84,-14.5,-20.0
-0.09,0.0,1.0,138015.0,0.2421,-0.0323,-6.88,-0.01,0.68,3.0,1.0,0.485,-0.8394,-7.56,-26.62
-1.12,0.0,1.0,138035.0,0.2447,-0.0364,-6.25,0.57,0.53,3.0,1.0,0.4838,-0.8389,16.62,-24.31
-0.92,0.0,1.0,138055.0,-0.0001,-0.0001,16.56,-0.51,0.05,3.0,1.0,0.4853,-0.8361,28.62,-13.13
0.13,0.0,1.0,138076.0,0.2556,-0.0316,24.44,-1.9,-0.44,3.0,1.0,0.4865,-0.8349,20.37,-4.06
0.47,0.0,1.0,138095.0,0.2568,-0.03,-2.44,-2.74,-0.97,3.0,1.0,0.4866,-0.8344,4.38,3.31
0.2,0.0,1.0,138115.0,0.2564,-0.0302,-49.94,-2.23,-0.66,3.0,1.0,0.4764,-0.8408,-4.0,13.06
0.27,0.0,1.0,138135.0,0.2551,-0.0314,-85.69,-0.48,0.03,3.0,1.0,0.4705,-0.0001,-10.06,17.87
0.34,0.0,1.0,138155.0,0.2515,-0.0351,-92.69,1.19,0.48,3.0,1.0,0.452,-0.8559,-12.56,10.88
-0.33,0.0,1.0,138175.0,0.2469,-0.0413,-64.37,2.41,0.52,3.0,1.0,0.4446,-0.8601,-2.38,6.0
-0.51,0.0,1.0,138194.0,0.2463,-0.0421,-15.31,1.71,0.24,3.0,1.0,0.4435,-0.8608,11.25,10.25
-0.16,0.0,1.0,138215.0,0.2451,-0.0386,16.81,-1.16,-0.38,3.0,1.0,0.4454,-0.8606,12.63,17.19
0.11,0.0,1.0,138234.0,0.2443,-0.0367,-4.75,-1.83,-0.41,3.0,1.0,0.4448,-0.0001,5.88,15.19
0.36,0.0,1.0,138255.0,0.2426,-0.035,-50.19,-0.92,-0.14,3.0,1.0,0.4345,-0.867,-3.38,3.94
0.09,0.0,1.0,138274.0,0.2404,-0.0387,-68.44,0.83,-0.1,3.0,1.0,0.4296,-0.8696,-4.25,5.19
-0.28,0.0,1.0,138294.0,0.2397,-0.0402,-50.75,1.58,-0.03,3.0,1.0,0.4213,-0.8739,2.94,10.69
-0.2,0.0,1.0,138314.0,0.2382,-0.041,-13.69,0.44,-0.1,3.0,1.0,0.4175,-0.8766,5.88,18.12
0.18,0.0,1.0,138335.0,0.2359,-0.0394,-5.06,-0.15,-0.14,3.0,1.0,0.4171,-0.8771,1.12,12.5
0.22,0.0,1.0,138354.0,-0.0001,-0.0001,-13.38,-0.67,-0.11,3.0,1.0,0.4156,-0.8784,-4.0,10.5
0.07,0.0,1.0,138375.0,0.2312,-0.0393,-29.37,-0.3,0.0,3.0,1.0,0.412,-0.8805,-6.44,6.63
-0.26,0.0,1.0,138394.0,0.2303,-0.0402,-31.19,0.21,-0.06,3.0,1.0,0.4075,-0.0001,-1.75,11.0
-0.18,0.0,1.0,138414.0,0.2285,-0.0411,-26.5,0.42,0.02,3.0,1.0,0.4019,-0.8863,1.5,13.44
0.19,0.0,1.0,138434.0,0.2264,-0.041,-16.87,0.27,-0.24,3.0,1.0,0.4006,-0.8871,-1.69,14.13
0.25,0.0,1.0,138454.0,0.2242,-0.0408,-11.44,-0.08,-0.27,3.0,1.0,0.3983,-0.8891,-6.44,13.25
0.04,0.0,1.0,138474.0,0.2203,-0.0415,-13.88,-0.58,-0.13,3.0,1.0,0.3975,-0.8898,-8.81,15.88
-0.03,0.0,1.0,138493.0,0.2187,-0.042,-25.0,-0.24,-0.11,3.0,1.0,0.3947,-0.8918,-8.75,14.19
0.01,0.0,1.0,138514.0,0.2143,-0.0443,-36.31,0.33,0.1,3.0,1.0,0.3873,-0.8959,-9.0,13.44
0.11,0.0,1.0,138534.0,0.2128,-0.0452,-33.63,0.77,0.03,3.0,1.0,0.385,-0.0001,-11.06,13.06
0.04,0.0,1.0,138554.0,0.21,-0.047,-17.37,0.45,-0.29,3.0,1.0,0.3817,-0.8997,-11.81,22.12
0.14,0.0,1.0,138574.0,0.2037,-0.0483,-8.75,-0.87,-0.61,3.0,1.0,0.3813,-0.9005,-15.25,30.62
0.5,0.0,1.0,138594.0,0.2007,-0.0487,-28.37,-1.36,-0.5,3.0,1.0,0.3789,-0.9027,-26.5,31.37
0.67,0.0,1.0,138614.0,0.1905,-0.0542,-65.31,-0.55,-0.13,3.0,1.0,0.3663,-0.9097,-42.19,23.62
0.12,0.0,1.0,138634.0,0.187,-0.058,-87.81,0.53,0.15,3.0,1.0,0.3604,-0.0001,-42.81,18.37
-0.68,0.0,1.0,138653.0,0.1804,-0.0663,-78.0,1.28,0.75,3.0,1.0,0.3446,-0.9196,-29.75,20.37
-0.73,0.0,1.0,138674.0,0.1721,-0.0744,-48.25,0.91,0.8,3.0,1.0,0.339,-0.9223,-17.5,22.12
-0.48,0.0,1.0,138693.0,0.1696,-0.0756,-26.25,-0.42,-0.08,3.0,1.0,0.3373,-0.9233,-10.56,31.06
0.03,0.0,1.0,138714.0,0.1609,-0.077,-29.19,-1.55,-0.75,3.0,1.0,0.3312,-0.927,-22.12,31.19
0.37,0.0,1.0,138734.0,0.1576,-0.0784,-58.19,-1.51,-0.97,3.0,1.0,0.3272,-0.9288,-35.19,26.0
0.01,0.0,1.0,138754.0,0.147,-0.0871,-91.87,-1.02,-0.44,3.0,1.0,0.3078,-0.9363,-35.94,32.88
0.58,0.0,1.0,138774.0,0.1377,-0.0941,-107.5,-0.39,-0.16,3.0,1.0,0.2922,-0.942,-53.94,34.44
0.66,0.0,1.0,138793.0,0.1328,-0.0987,-106.62,0.76,0.07,3.0,1.0,0.2847,-0.9443,-68.75,30.19
-0.08,0.0,1.0,138814.0,0.1181,-0.116,-88.56,1.17,-0.24,3.0,1.0,0.2664,-0.9494,-69.62,25.5
-0.78,0.0,1.0,138833.0,0.1137,-0.1217,-69.56,0.91,0.1,3.0,1.0,0.2617,-0.9505,-54.25,26.62
-0.94,0.0,1.0,138853.0,0.1019,-0.1349,-56.69,0.92,0.44,3.0,1.0,0.2499,-0.9533,-41.13,23.37
-0.35,0.0,1.0,138873.0,0.0955,-0.1414,-50.38,1.73,0.48,3.0,1.0,0.2435,-0.9545,-38.44,13.56
-0.47,0.0,1.0,138893.0,0.0931,-0.1445,-27.75,1.95,0.18,3.0,1.0,0.2416,-0.9548,-31.0,14.0
-0.58,0.0,1.0,138913.0,0.0872,-0.1514,1.31,0.67,-0.1,3.0,1.0,0.2427,-0.9542,-20.56,21.69
-0.12,0.0,1.0,138933.0,0.0852,-0.1525,6.5,-0.21,0.07,3.0,1.0,0.2437,-0.954,-23.0,17.19
