時刻(ms),相対方位(w),相対方位(x),相対方位(y),相対方位(z),角速度(x),角速度(y),角速度(z),加速度-重力加速度(x),加速度-重力加速度(y),加速度-重力加速度(z),Sys,Gyro,Accel,Mag
0.01,0.0,1.0,11681.0,-0.027,-0.0002,-0.06,0.07,-0.02,3.0,0.0,0.5538,-0.8322,0.19,-0.25
0.05,0.0,1.0,11701.0,-0.027,-0.0002,0.37,0.02,0.0,3.0,0.0,0.5538,-0.8322,0.25,-0.81
0.03,0.0,1.0,11721.0,-0.027,-0.0002,0.19,0.01,-0.01,3.0,0.0,0.5538,-0.8322,0.19,-0.12
0.02,0.0,1.0,11741.0,-0.027,-0.0002,0.19,-0.01,0.02,3.0,0.0,0.5538,-0.8322,0.12,0.06
0.03,0.0,1.0,11761.0,-0.027,-0.0002,0.25,0.0,-0.02,3.0,0.0,0.5538,-0.8322,0.0,0.0
0.01,0.0,1.0,11781.0,-0.027,-0.0002,0.06,0.01,0.0,3.0,0.0,0.5538,-0.8322,0.06,0.44
0.01,0.0,1.0,11801.0,-0.027,-0.0002,0.19,0.01,0.03,3.0,0.0,0.5538,-0.8322,0.0,0.19
0.0,0.0,1.0,11821.0,-0.027,-0.0002,0.31,0.0,0.02,3.0,0.0,0.5538,-0.8322,-0.12,0.12
0.01,0.0,1.0,11841.0,-0.027,-0.0002,0.25,0.02,0.0,3.0,0.0,0.5538,-0.8322,0.19,-0.12
0.04,0.0,1.0,11860.0,-0.027,-0.0002,0.5,0.01,0.0,3.0,0.0,0.5538,-0.8322,0.06,-0.56
0.02,0.0,1.0,11880.0,-0.027,-0.0002,0.12,0.0,0.02,3.0,0.0,0.5538,-0.8322,0.06,-0.06
0.02,0.0,1.0,11900.0,-0.027,-0.0002,-0.25,0.01,-0.04,3.0,0.0,0.5538,-0.8322,0.19,-0.19
0.03,0.0,1.0,11920.0,-0.027,-0.0002,0.06,0.0,0.01,3.0,0.0,0.5538,-0.8322,0.06,-0.06
0.02,0.0,1.0,11940.0,-0.027,-0.0002,-0.12,0.0,0.02,3.0,0.0,0.5538,-0.8322,-0.06,0.0
0.01,0.0,1.0,11960.0,-0.027,-0.0002,-0.06,0.0,0.0,3.0,0.0,0.5538,-0.8322,-0.06,0.12
-0.01,0.0,1.0,11980.0,-0.027,-0.0002,-0.06,0.02,0.01,3.0,0.0,0.5538,-0.8322,-0.06,0.06
0.0,0.0,1.0,12000.0,-0.027,-0.0002,0.25,0.0,0.02,3.0,0.0,0.5538,-0.8322,-0.06,-0.06
0.02,0.0,1.0,12020.0,-0.027,-0.0002,0.12,0.03,0.0,3.0,0.0,0.5538,-0.8322,0.12,0.19
0.0,0.0,1.0,12040.0,-0.027,-0.0002,0.12,-0.01,0.03,3.0,0.0,0.5538,-0.8322,0.06,-0.06
0.0,0.0,1.0,12060.0,-0.027,-0.0002,0.12,0.03,-0.01,3.0,0.0,0.5538,-0.8322,0.06,0.19
0.04,0.0,1.0,12080.0,-0.027,-0.0002,0.19,0.01,0.0,3.0,0.0,0.5538,-0.8322,0.0,-0.06
0.03,0.0,1.0,12100.0,-0.027,-0.0002,0.12,0.0,0.04,3.0,0.0,0.5538,-0.8322,0.0,-0.12
0.0,0.0,1.0,12120.0,-0.027,-0.0002,0.06,0.01,0.01,3.0,0.0,0.5538,-0.8322,0.06,0.0
