時刻(ms),相対方位(w),相対方位(x),相対方位(y),相対方位(z),角速度(x),角速度(y),角速度(z),加速度-重力加速度(x),加速度-重力加速度(y),加速度-重力加速度(z),Sys,Gyro,Accel,Mag
0.37,-0.19,-0.63,0.0,0.0,0.02,0.0,0.0,1.0,0.0,3438.0,0.0,0.0,0.0,0.0
0.06,-0.06,-0.37,-0.03,-0.02,0.02,0.0,0.0,1.0,0.0,3448.0,0.0,0.0,0.0,0.0
0.06,-0.06,-0.25,0.0,-0.02,-0.01,0.0,0.0,1.0,0.0,3459.0,0.0,0.0,0.0,0.0
-0.12,0.0,-0.31,0.0,-0.03,0.01,0.0,0.0,1.0,0.0,3469.0,0.0,0.0,0.0,0.0
-0.25,0.19,-0.19,0.01,-0.03,0.0,0.0,0.0,1.0,0.0,3479.0,0.0,0.0,0.0,0.0
-0.25,-0.31,-0.12,0.02,-0.02,0.0,0.0,0.0,1.0,0.0,3488.0,0.0,0.0,0.0,0.0
0.06,-0.12,-0.06,-0.01,-0.02,-0.04,0.0,0.0,1.0,0.0,3499.0,0.0,0.0,0.0,0.0
0.12,0.0,-0.31,0.0,-0.02,0.0,0.0,0.0,1.0,0.0,3509.0,0.0,0.0,0.0,0.0
0.12,-0.06,-0.37,0.0,-0.01,0.0,0.0,0.0,1.0,0.0,3519.0,0.0,0.0,0.0,0.0
0.19,-0.12,-0.19,-0.02,-0.02,0.0,0.0,0.0,1.0,0.0,3528.0,0.0,0.0,0.0,0.0
-0.12,-0.25,-0.06,-0.02,-0.02,0.0,0.0,0.0,1.0,0.0,3538.0,0.0,0.0,0.0,0.0
-0.25,0.12,0.12,-0.01,-0.02,-0.02,0.0,0.0,1.0,0.0,3549.0,0.0,0.0,0.0,0.0
-0.37,0.06,0.44,-0.01,0.0,-0.01,0.0,0.0,1.0,0.0,3559.0,0.0,0.0,0.0,0.0
-0.56,-0.12,0.44,-0.02,-0.01,0.0,0.0,0.0,1.0,0.0,3569.0,0.0,0.0,0.0,0.0
-0.56,0.19,0.31,-0.01,0.0,0.0,0.0,0.0,1.0,0.0,3578.0,0.0,0.0,0.0,0.0
-0.56,0.19,0.31,-0.02,-0.01,0.0,0.0,0.0,1.0,0.0,3589.0,0.0,0.0,0.0,0.0
-0.56,0.19,0.31,0.0,-0.01,0.0,0.0,0.0,1.0,0.0,3599.0,0.0,0.0,0.0,0.0
