時刻(ms),相対方位(w),相対方位(x),相対方位(y),相対方位(z),角速度(x),角速度(y),角速度(z),加速度-重力加速度(x),加速度-重力加速度(y),加速度-重力加速度(z),Sys,Gyro,Accel,Mag
0.01,0.0,1.0,111001.0,-0.0255,-0.0007,-0.06,0.07,0.0,3.0,0.0,0.5529,-0.8329,-0.12,0.25
0.03,0.0,1.0,111021.0,-0.0255,-0.0007,0.0,0.0,-0.03,3.0,0.0,0.5529,-0.8329,-0.06,-0.06
0.01,0.0,1.0,111041.0,-0.0255,-0.0007,-0.12,0.0,-0.01,3.0,0.0,0.5529,-0.8329,0.12,0.12
0.0,0.0,1.0,111060.0,-0.0255,-0.0007,0.25,0.01,0.0,3.0,0.0,0.5529,-0.8329,0.06,-0.06
0.04,0.0,1.0,111080.0,-0.0255,-0.0007,-0.12,-0.02,0.0,3.0,0.0,0.5529,-0.8329,0.0,0.06
0.02,0.0,1.0,111100.0,-0.0255,-0.0007,-0.06,0.0,0.0,3.0,0.0,0.5529,-0.8329,0.06,0.06
0.01,0.0,1.0,111120.0,-0.0255,-0.0007,0.0,0.0,0.0,3.0,0.0,0.5529,-0.8329,-0.06,-0.06
0.03,0.0,1.0,111140.0,-0.0255,-0.0007,-0.19,-0.07,0.06,3.0,0.0,0.5529,-0.8329,-0.06,0.12
0.01,0.0,1.0,111161.0,-0.0255,-0.0007,-0.31,-0.02,0.0,3.0,0.0,0.5529,-0.8329,0.0,0.12
0.02,0.0,1.0,111180.0,-0.0255,-0.0007,0.12,0.05,0.0,3.0,0.0,0.5529,-0.8329,0.0,0.06
0.0,0.0,1.0,111201.0,-0.0255,-0.0007,-0.31,0.01,-0.05,3.0,0.0,0.5529,-0.8329,-0.06,0.12
-0.03,0.0,1.0,111220.0,-0.0255,-0.0007,0.0,0.01,-0.02,3.0,0.0,0.5529,-0.8329,0.19,-0.06
0.04,0.0,1.0,111240.0,-0.0255,-0.0007,0.25,0.02,0.01,3.0,0.0,0.5529,-0.8329,0.25,-0.06
0.04,0.0,1.0,111260.0,-0.0255,-0.0007,-0.06,-0.05,0.02,3.0,0.0,0.5529,-0.8329,-0.06,-0.19
0.03,0.0,1.0,111280.0,-0.0255,-0.0007,-0.12,-0.01,0.0,3.0,0.0,0.5529,-0.8329,0.25,0.06
0.02,0.0,1.0,111300.0,-0.0255,-0.0007,-0.06,0.0,0.01,3.0,0.0,0.5529,-0.8329,-0.19,-0.06
0.03,0.0,1.0,111320.0,-0.0255,-0.0007,-0.37,0.0,-0.02,3.0,0.0,0.5529,-0.8329,-0.12,0.06
0.03,0.0,1.0,111340.0,-0.0255,-0.0007,-0.06,0.03,0.0,3.0,0.0,0.5529,-0.8329,0.06,0.19
0.01,0.0,1.0,111360.0,-0.0255,-0.0007,0.06,0.03,0.0,3.0,0.0,0.5529,-0.8329,-0.19,-0.06
0.03,0.0,1.0,111380.0,-0.0255,-0.0007,-0.12,0.02,0.01,3.0,0.0,0.5529,-0.8329,0.19,0.0
0.02,0.0,1.0,111399.0,-0.0255,-0.0007,0.12,0.0,0.01,3.0,0.0,0.5529,-0.8329,-0.12,-0.06
0.04,0.0,1.0,111420.0,-0.0255,-0.0007,0.06,0.0,-0.01,3.0,0.0,0.5529,-0.8329,-0.06,0.19
0.04,0.0,1.0,111439.0,-0.0255,-0.0007,-0.06,0.0,0.01,3.0,0.0,0.5529,-0.8329,0.06,-0.06
0.0,0.0,1.0,111460.0,-0.0255,-0.0007,0.06,0.0,0.0,3.0,0.0,0.5529,-0.8329,-0.19,-0.06
0.03,0.0,1.0,111479.0,-0.0255,-0.0007,-0.12,0.01,0.0,3.0,0.0,0.5529,-0.8329,0.06,0.0
0.01,0.0,1.0,111500.0,-0.0255,-0.0007,0.25,-0.05,0.02,3.0,0.0,0.5529,-0.8329,-0.06,0.25
0.02,0.0,1.0,111519.0,-0.0255,-0.0007,-0.25,0.05,-0.01,3.0,0.0,0.5529,-0.8329,-0.06,0.19
0.01,0.0,1.0,111540.0,-0.0255,-0.0007,0.06,0.02,-0.01,3.0,0.0,0.5529,-0.8329,-0.25,0.0
0.04,0.0,1.0,111559.0,-0.0255,-0.0007,0.56,0.0,0.01,3.0,0.0,0.5529,-0.8329,0.06,0.0
0.0,0.0,1.0,111579.0,-0.0255,-0.0007,-0.12,0.02,0.0,3.0,0.0,0.5529,-0.8329,0.19,0.0
0.04,0.0,1.0,111599.0,-0.0255,-0.0007,-0.06,-0.01,0.0,3.0,0.0,0.5529,-0.8329,0.0,-0.19
0.03,0.0,1.0,111620.0,-0.0255,-0.0007,0.0,0.0,0.0,3.0,0.0,0.5529,-0.8329,0.12,0.0
