時刻(ms),相対方位(w),相対方位(x),相対方位(y),相対方位(z),角速度(x),角速度(y),角速度(z),加速度-重力加速度(x),加速度-重力加速度(y),加速度-重力加速度(z),Sys,Gyro,Accel,Mag
-0.0001,-0.19,0.12,0.06,0,1,63129,-0.001,0.0000,0.0000,0.00,0.00,0.00,0,0
1584,0.0000,0.0000,0.00,0.00,0.00,0,0,0.0000,0.0000,0.00,0.00,0.00,0,0
1600,0.0000,0.0000,0.00,0.00,0.00,0,0,0.0000,0.0000,0.00,0.00,0.00,0,0
1616,0.0000,0.0000,0.00,0.00,0.00,0,0,0.0000,0.0000,0.00,0.00,0.00,0,0
1633,0.0000,0.0000,0.00,0.00,0.00,0,0,0.0000,0.0000,0.00,0.00,0.00,0,0
1650,0.0000,0.0000,0.00,0.00,0.00,0,0,0.0000,0.0000,0.00,0.00,0.00,0,0
1667,0.0000,0.0000,0.00,0.00,0.00,0,0,0.0000,0.0000,0.00,0.00,0.00,0,0
1683,0.0000,0.0000,0.00,0.00,0.00,0,0,0.0000,0.0000,0.00,0.00,0.00,0,0
1699,0.0000,0.0000,0.00,0.00,0.00,0,0,0.0000,0.0000,0.00,0.00,0.00,0,0
1716,0.0000,0.0000,0.00,0.00,0.00,0,0,0.0000,0.0000,0.00,0.00,0.00,0,0
1732,0.0000,0.0000,0.00,0.00,0.00,0,0,0.0000,0.0000,0.00,0.00,0.00,0,0
1748,0.0000,0.0000,0.00,0.00,0.00,0,0,0.0000,0.0000,0.00,0.00,0.00,0,0
1765,0.0000,0.0000,0.00,0.00,0.00,0,0,0.0000,0.0000,0.00,0.00,0.00,0,0
1781,0.0000,0.0000,0.00,0.00,0.00,0,0,0.0000,0.0000,0.00,0.00,0.00,0,0
1798,0.0000,0.0000,0.00,0.00,0.00,0,0,0.0000,0.0000,0.00,0.00,0.00,0,0
1814,0.0000,0.0000,0.00,0.00,0.00,0,0,0.0000,0.0000,0.00,0.00,0.00,0,0
1830,0.0000,0.0000,0.00,0.00,0.00,0,0,0.0000,0.0000,0.00,0.00,0.00,0,0
1847,0.0000,0.0000,0.00,0.00,0.00,0,0,0.0000,0.0000,0.00,0.00,0.00,0,0
1863,0.0000,0.0000,0.00,0.00,0.00,0,0,0.0000,0.0000,0.00,0.00,0.00,0,0
1880,0.0000,0.0000,0.00,0.00,0.00,0,0,0.0000,0.0000,0.00,0.00,0.00,0,0
1896,0.0000,0.0000,0.00,0.00,0.00,0,0,0.0000,0.0000,0.00,0.00,0.00,0,0
1912,0.0000,0.0000,0.00,0.00,0.00,0,0,0.0000,0.0000,0.00,0.00,0.00,0,0
1929,0.0000,0.0000,0.00,0.00,0.00,0,0,0.0000,0.0000,0.00,0.00,0.00,0,0
