時刻(ms),相対方位(w),相対方位(x),相対方位(y),相対方位(z),角速度(x),角速度(y),角速度(z),加速度-重力加速度(x),加速度-重力加速度(y),加速度-重力加速度(z),Sys,Gyro,Accel,Mag
0.09,0.0,1.0,126264.0,-0.0253,-0.0007,0.12,-0.06,0.04,3.0,0.0,0.5528,-0.8329,0.0,-0.37
0.04,0.0,1.0,126283.0,-0.0253,-0.0007,-0.12,-0.01,0.01,3.0,0.0,0.5528,-0.8329,-0.06,0.0
0.05,0.0,1.0,126304.0,-0.0253,-0.0007,-0.12,-0.01,-0.01,3.0,0.0,0.5528,-0.8329,-0.06,0.06
0.03,0.0,1.0,126323.0,-0.0253,-0.0007,0.19,0.0,0.0,3.0,0.0,0.5528,-0.8329,0.0,0.06
0.03,0.0,1.0,126344.0,-0.0253,-0.0007,-0.44,0.01,0.0,3.0,0.0,0.5528,-0.8329,0.12,0.12
0.03,0.0,1.0,126363.0,-0.0253,-0.0007,0.06,0.02,0.0,3.0,0.0,0.5528,-0.8329,0.0,0.0
0.01,0.0,1.0,126384.0,-0.0253,-0.0007,0.12,0.01,0.0,3.0,0.0,0.5528,-0.8329,0.06,0.06
0.07,0.0,1.0,126403.0,-0.0253,-0.0007,-0.12,-0.05,0.02,3.0,0.0,0.5528,-0.8329,0.06,-0.06
0.05,0.0,1.0,126424.0,-0.0253,-0.0007,-0.06,0.02,0.0,3.0,0.0,0.5528,-0.8329,0.06,0.12
0.04,0.0,1.0,126443.0,-0.0253,-0.0007,0.19,0.0,0.02,3.0,0.0,0.5528,-0.8329,-0.19,0.0
0.02,0.0,1.0,126464.0,-0.0253,-0.0007,-0.25,0.01,0.01,3.0,0.0,0.5528,-0.8329,0.0,0.06
0.02,0.0,1.0,126483.0,-0.0253,-0.0007,-0.12,0.02,-0.04,3.0,0.0,0.5528,-0.8329,-0.06,0.0
0.02,0.0,1.0,126503.0,-0.0253,-0.0007,0.31,0.01,-0.01,3.0,0.0,0.5528,-0.8329,0.06,0.0
0.02,0.0,1.0,126523.0,-0.0253,-0.0007,-0.31,0.0,0.01,3.0,0.0,0.5528,-0.8329,0.0,-0.12
0.05,0.0,1.0,126543.0,-0.0253,-0.0007,0.25,0.07,-0.03,3.0,0.0,0.5528,-0.8329,0.0,-0.25
