時刻(ms),相対方位(w),相対方位(x),相対方位(y),相対方位(z),角速度(x),角速度(y),角速度(z),加速度-重力加速度(x),加速度-重力加速度(y),加速度-重力加速度(z),Sys,Gyro,Accel,Mag
0.0,-0.19,-0.12,0.0,-0.04,0.01,-0.01,0.0,0.0,1.0,0.0,11060.0,0.0,0.0,0.0
0.0,-0.06,-0.19,0.06,-0.04,0.0,0.0,0.0,0.0,1.0,0.0,11070.0,0.0,0.0,0.0
0.0,0.19,-0.25,-0.37,-0.03,-0.02,-0.01,0.0,0.0,1.0,0.0,11080.0,0.0,0.0,0.0
0.0,0.31,-0.06,-0.37,0.0,0.0,0.02,0.0,0.0,1.0,0.0,11089.0,0.0,0.0,0.0
0.0,0.31,-0.06,-0.37,0.02,0.0,0.01,0.0,0.0,1.0,0.0,11100.0,0.0,0.0,0.0
0.0,0.5,-0.19,-0.56,0.01,-0.03,0.03,0.0,0.0,1.0,0.0,11110.0,0.0,0.0,0.0
0.0,0.44,-0.19,-0.5,-0.01,0.0,0.03,0.0,0.0,1.0,0.0,11120.0,0.0,0.0,0.0
0.0,0.44,-0.31,-0.25,0.0,-0.02,0.01,0.0,0.0,1.0,0.0,11130.0,0.0,0.0,0.0
0.0,0.31,-0.37,-0.37,0.0,-0.01,0.03,0.0,0.0,1.0,0.0,11140.0,0.0,0.0,0.0
0.0,0.31,-0.37,-0.37,-0.03,-0.01,0.01,0.0,0.0,1.0,0.0,11150.0,0.0,0.0,0.0
0.0,0.0,-0.19,-0.19,-0.04,0.0,0.0,0.0,0.0,1.0,0.0,11160.0,0.0,0.0,0.0
0.0,-0.37,0.06,0.06,-0.03,0.0,-0.01,0.0,0.0,1.0,0.0,11170.0,0.0,0.0,0.0
0.0,-0.69,0.12,0.37,-0.06,-0.02,0.02,0.0,0.0,1.0,0.0,11180.0,0.0,0.0,0.0
0.0,-1.0,-0.25,0.5,-0.06,0.0,0.02,0.0,0.0,1.0,0.0,11190.0,0.0,0.0,0.0
0.0,-1.12,0.12,0.5,-0.05,0.0,0.0,0.0,0.0,1.0,0.0,11200.0,0.0,0.0,0.0
0.0,-0.81,-0.06,0.44,-0.03,0.0,0.0,0.0,0.0,1.0,0.0,11210.0,0.0,0.0,0.0
