時刻(ms),相対方位(w),相対方位(x),相対方位(y),相対方位(z),角速度(x),角速度(y),角速度(z),加速度-重力加速度(x),加速度-重力加速度(y),加速度-重力加速度(z),Sys,Gyro,Accel,Mag
0.02,0.0,1.0,131262.0,-0.0253,-0.0007,0.0,0.03,0.01,3.0,0.0,0.5527,-0.833,0.0,-0.19
0.0,0.0,1.0,131281.0,-0.0253,-0.0007,-0.25,0.0,-0.02,3.0,0.0,0.5527,-0.833,0.0,-0.12
0.02,0.0,1.0,131302.0,-0.0253,-0.0007,0.37,0.02,-0.02,3.0,0.0,0.5527,-0.833,0.0,0.0
0.03,0.0,1.0,131321.0,-0.0253,-0.0007,0.12,0.01,-0.01,3.0,0.0,0.5527,-0.833,-0.06,0.0
0.04,0.0,1.0,131341.0,-0.0253,-0.0007,0.12,0.02,0.0,3.0,0.0,0.5527,-0.833,-0.06,0.0
0.02,0.0,1.0,131361.0,-0.0253,-0.0007,0.06,0.01,0.02,3.0,0.0,0.5527,-0.833,-0.06,-0.25
0.04,0.0,1.0,131381.0,-0.0253,-0.0007,0.19,0.0,0.0,3.0,0.0,0.5527,-0.833,0.0,-0.19
0.03,0.0,1.0,131401.0,-0.0253,-0.0007,0.12,-0.06,0.03,3.0,0.0,0.5527,-0.833,-0.19,-0.19
0.05,0.0,1.0,131422.0,-0.0253,-0.0007,0.0,-0.01,0.01,3.0,0.0,0.5527,-0.833,0.06,-0.06
0.03,0.0,1.0,131441.0,-0.0253,-0.0007,0.06,0.02,-0.01,3.0,0.0,0.5527,-0.833,-0.12,0.0
0.04,0.0,1.0,131462.0,-0.0253,-0.0007,-0.12,0.03,0.0,3.0,0.0,0.5527,-0.833,0.06,0.0
-0.02,0.0,1.0,131481.0,-0.0253,-0.0007,0.0,0.12,-0.03,3.0,0.0,0.5527,-0.833,0.0,0.12
0.0,0.0,1.0,131502.0,-0.0253,-0.0007,-0.31,0.02,-0.01,3.0,0.0,0.5527,-0.833,-0.19,0.12
0.02,0.0,1.0,131521.0,-0.0253,-0.0007,-0.12,0.04,0.0,3.0,0.0,0.5527,-0.833,-0.19,0.06
0.03,0.0,1.0,131540.0,-0.0253,-0.0007,0.06,0.0,0.01,3.0,0.0,0.5527,-0.833,0.12,0.06
0.05,0.0,1.0,131561.0,-0.0253,-0.0007,0.06,0.0,0.0,3.0,0.0,0.5527,-0.833,0.06,-0.06
0.02,0.0,1.0,131580.0,-0.0253,-0.0007,0.19,0.0,0.01,3.0,0.0,0.5527,-0.833,0.06,-0.25
0.03,0.0,1.0,131601.0,-0.0253,-0.0007,0.12,0.0,0.02,3.0,0.0,0.5527,-0.833,0.12,0.0
0.02,0.0,1.0,131620.0,-0.0253,-0.0007,-0.31,0.01,0.0,3.0,0.0,0.5527,-0.833,-0.06,0.0
0.04,0.0,1.0,131641.0,-0.0253,-0.0007,0.06,0.01,0.0,3.0,0.0,0.5527,-0.833,0.0,0.0
0.01,0.0,1.0,131660.0,-0.0253,-0.0007,-0.25,0.01,0.03,3.0,0.0,0.5527,-0.833,-0.12,0.0
0.03,0.0,1.0,131681.0,-0.0253,-0.0007,-0.06,-0.01,0.0,3.0,0.0,0.5527,-0.833,-0.12,-0.06
0.04,0.0,1.0,131700.0,-0.0253,-0.0007,0.0,0.07,-0.03,3.0,0.0,0.5527,-0.833,0.19,0.06
0.01,0.0,1.0,131721.0,-0.0253,-0.0007,-0.06,0.05,0.0,3.0,0.0,0.5527,-0.833,-0.06,0.0
0.02,0.0,1.0,131740.0,-0.0253,-0.0007,-0.12,0.03,-0.01,3.0,0.0,0.5527,-0.833,-0.19,0.06
0.03,0.0,1.0,131761.0,-0.0253,-0.0007,-0.06,0.0,0.01,3.0,0.0,0.5527,-0.833,0.06,-0.06
0.02,0.0,1.0,131780.0,-0.0253,-0.0007,0.0,0.0,0.0,3.0,0.0,0.5527,-0.833,0.06,0.0
0.02,0.0,1.0,131801.0,-0.0253,-0.0007,-0.06,-0.01,0.0,3.0,0.0,0.5527,-0.833,0.06,0.0
0.0,0.0,1.0,131820.0,-0.0253,-0.0007,0.0,0.01,0.0,3.0,0.0,0.5527,-0.833,0.06,0.0
0.02,0.0,1.0,131841.0,-0.0253,-0.0007,-0.06,0.03,0.0,3.0,0.0,0.5527,-0.833,-0.12,-0.06
0.01,0.0,1.0,131860.0,-0.0253,-0.0007,-0.12,0.01,0.0,3.0,0.0,0.5527,-0.833,0.06,0.12
0.02,0.0,1.0,131880.0,-0.0253,-0.0007,-0.06,0.0,0.0,3.0,0.0,0.5527,-0.833,-0.12,0.0
0.02,0.0,1.0,131900.0,-0.0253,-0.0007,-0.06,0.0,0.0,3.0,0.0,0.5527,-0.833,0.0,-0.06
0.01,0.0,1.0,131920.0,-0.0253,-0.0007,-0.12,0.01,-0.04,3.0,0.0,0.5527,-0.833,-0.12,-0.06
0.04,0.0,1.0,131940.0,-0.0253,-0.0007,0.12,0.0,0.02,3.0,0.0,0.5527,-0.833,-0.06,0.19
0.03,0.0,1.0,131960.0,-0.0253,-0.0007,-0.12,0.01,0.01,3.0,0.0,0.5527,-0.833,-0.06,0.12
0.01,0.0,1.0,131980.0,-0.0253,-0.0007,-0.12,0.02,0.0,3.0,0.0,0.5527,-0.833,-0.06,0.06
