時刻(ms),相対方位(w),相対方位(x),相対方位(y),相対方位(z),角速度(x),角速度(y),角速度(z),加速度-重力加速度(x),加速度-重力加速度(y),加速度-重力加速度(z),Sys,Gyro,Accel,Mag
-2.63,0.0,1.0,136868.0,0.0589,-0.1813,8.44,0.19,0.68,3.0,1.0,0.2744,-0.9432,23.31,38.19
0.82,0.0,1.0,136888.0,0.0565,-0.1785,1.44,0.21,0.12,3.0,1.0,0.275,-0.0001,3.81,22.69
1.52,0.0,1.0,136907.0,0.0526,-0.1754,-4.56,0.64,0.41,3.0,1.0,0.275,-0.9438,-31.44,4.0
-0.75,0.0,1.0,136928.0,0.0493,-0.1815,2.81,1.04,0.55,3.0,1.0,0.2752,-0.9428,-23.19,6.06
-2.06,0.0,1.0,136947.0,0.0485,-0.0001,29.06,0.33,0.34,3.0,1.0,0.2792,-0.9415,17.75,26.44
-1.06,0.0,1.0,136968.0,0.0464,-0.1807,39.88,-0.23,0.46,3.0,1.0,0.2895,-0.9403,35.81,32.38
0.4,0.0,1.0,136988.0,0.0439,-0.1733,30.94,-0.33,0.35,3.0,1.0,0.2923,-0.0001,17.12,19.19
0.55,0.0,1.0,137008.0,0.0421,-0.1684,10.0,0.24,0.29,3.0,1.0,0.2953,-0.9398,2.56,4.31
-0.73,0.0,1.0,137028.0,0.0413,-0.1667,2.38,1.01,0.3,3.0,1.0,0.2955,-0.9398,11.88,1.0
-1.0,0.0,1.0,137047.0,0.0416,-0.1657,7.0,1.15,0.28,3.0,1.0,0.2963,-0.0001,28.62,1.75
-0.49,0.0,1.0,137067.0,0.0428,-0.1616,14.88,0.92,0.1,3.0,1.0,0.2995,-0.9402,36.94,0.63
0.0,0.0,1.0,137088.0,0.0448,-0.1558,20.37,0.74,-0.13,3.0,1.0,0.301,-0.9402,35.44,-1.88
0.32,0.0,1.0,137107.0,0.0474,-0.15,25.69,0.23,-0.16,3.0,1.0,0.3045,-0.9398,30.31,0.12
0.61,0.0,1.0,137127.0,0.0508,-0.1426,26.37,-0.24,0.12,3.0,1.0,0.3086,-0.9391,17.06,-3.13
0.39,0.0,1.0,137147.0,0.0518,-0.0001,18.94,-0.17,-0.01,3.0,1.0,0.3117,-0.9382,6.5,-9.13
-0.3,0.0,1.0,137167.0,0.0539,-0.1402,13.06,0.09,-0.02,3.0,1.0,0.3145,-0.9374,12.44,-7.5
-0.65,0.0,1.0,137187.0,0.056,-0.1389,11.63,0.29,-0.1,3.0,1.0,0.3153,-0.9373,22.25,-4.81
-0.45,0.0,1.0,137207.0,0.0582,-0.1359,10.63,0.6,0.14,3.0,1.0,0.3173,-0.9371,25.62,-8.0
-0.23,0.0,1.0,137228.0,0.0625,-0.1302,15.13,0.51,0.35,3.0,1.0,0.3183,-0.937,26.87,-8.44
