時刻(ms),相対方位(w),相対方位(x),相対方位(y),相対方位(z),角速度(x),角速度(y),角速度(z),加速度-重力加速度(x),加速度-重力加速度(y),加速度-重力加速度(z),Sys,Gyro,Accel,Mag
0.03,0.0,1.0,129017.0,-0.0253,-0.0007,-0.06,0.01,0.01,3.0,0.0,0.5527,-0.833,-0.12,0.06
0.04,0.0,1.0,129037.0,-0.0253,-0.0007,0.06,0.01,0.01,3.0,0.0,0.5527,-0.833,0.06,0.06
0.03,0.0,1.0,129057.0,-0.0253,-0.0007,0.0,0.01,0.0,3.0,0.0,0.5527,-0.833,0.06,0.06
0.0,0.0,1.0,129077.0,-0.0253,-0.0007,-0.19,0.0,0.0,3.0,0.0,0.5527,-0.833,0.12,0.0
0.01,0.0,1.0,129096.0,-0.0253,-0.0007,0.0,0.01,0.0,3.0,0.0,0.5527,-0.833,-0.06,0.0
0.01,0.0,1.0,129117.0,-0.0253,-0.0007,-0.12,0.0,0.02,3.0,0.0,0.5527,-0.833,0.0,0.0
0.01,0.0,1.0,129136.0,-0.0253,-0.0007,-0.06,0.0,0.01,3.0,0.0,0.5527,-0.833,-0.12,0.06
0.04,0.0,1.0,129157.0,-0.0253,-0.0007,-0.12,0.0,0.04,3.0,0.0,0.5527,-0.833,-0.06,0.0
0.03,0.0,1.0,129176.0,-0.0253,-0.0007,0.0,0.0,-0.03,3.0,0.0,0.5527,-0.833,-0.06,0.06
0.02,0.0,1.0,129197.0,-0.0253,-0.0007,-0.19,0.01,0.03,3.0,0.0,0.5527,-0.833,0.0,-0.06
0.02,0.0,1.0,129216.0,-0.0253,-0.0007,-0.06,0.0,0.01,3.0,0.0,0.5527,-0.833,-0.06,0.06
0.02,0.0,1.0,129236.0,-0.0253,-0.0007,-0.06,0.01,0.0,3.0,0.0,0.5527,-0.833,-0.06,-0.06
0.03,0.0,1.0,129257.0,-0.0253,-0.0007,0.06,0.0,-0.02,3.0,0.0,0.5527,-0.833,0.06,0.06
0.0,0.0,1.0,129276.0,-0.0253,-0.0007,0.06,0.0,-0.01,3.0,0.0,0.5527,-0.833,0.06,0.06
0.03,0.0,1.0,129296.0,-0.0253,-0.0007,0.06,0.0,0.0,3.0,0.0,0.5527,-0.833,-0.06,-0.06
0.01,0.0,1.0,129316.0,-0.0253,-0.0007,-0.06,0.02,0.0,3.0,0.0,0.5527,-0.833,-0.19,-0.06
0.02,0.0,1.0,129336.0,-0.0253,-0.0007,-0.06,0.0,0.0,3.0,0.0,0.5527,-0.833,0.06,0.12
0.04,0.0,1.0,129356.0,-0.0253,-0.0007,-0.19,-0.01,-0.03,3.0,0.0,0.5527,-0.833,-0.06,0.06
-0.01,0.0,1.0,129376.0,-0.0253,-0.0007,-0.12,0.0,-0.02,3.0,0.0,0.5527,-0.833,-0.25,0.12
0.0,0.0,1.0,129396.0,-0.0253,-0.0007,0.12,0.01,0.03,3.0,0.0,0.5527,-0.833,-0.06,0.06
0.01,0.0,1.0,129416.0,-0.0253,-0.0007,-0.44,-0.01,0.04,3.0,0.0,0.5527,-0.833,-0.06,0.0
0.01,0.0,1.0,129436.0,-0.0253,-0.0007,0.12,0.0,0.03,3.0,0.0,0.5527,-0.833,0.0,0.0
0.01,0.0,1.0,129456.0,-0.0253,-0.0007,-0.06,0.0,0.02,3.0,0.0,0.5527,-0.833,-0.06,0.0
0.02,0.0,1.0,129476.0,-0.0253,-0.0007,-0.37,0.1,-0.07,3.0,0.0,0.5527,-0.833,-0.06,0.44
-0.01,0.0,1.0,129496.0,-0.0253,-0.0007,-0.19,0.07,-0.03,3.0,0.0,0.5527,-0.833,-0.19,0.31
0.0,0.0,1.0,129516.0,-0.0253,-0.0007,0.44,0.05,0.0,3.0,0.0,0.5527,-0.833,0.12,0.25
0.04,0.0,1.0,129536.0,-0.0253,-0.0007,0.44,0.07,0.0,3.0,0.0,0.5527,-0.833,0.0,0.06
0.03,0.0,1.0,129556.0,-0.0253,-0.0007,-0.31,-0.04,0.0,3.0,0.0,0.5527,-0.833,0.12,-0.12
0.02,0.0,1.0,129575.0,-0.0253,-0.0007,-0.12,-0.01,0.0,3.0,0.0,0.5527,-0.833,0.06,0.0
0.02,0.0,1.0,129596.0,-0.0253,-0.0007,-0.12,0.0,0.02,3.0,0.0,0.5527,-0.833,0.0,-0.06
0.05,0.0,1.0,129615.0,-0.0253,-0.0007,-0.12,0.06,-0.03,3.0,0.0,0.5527,-0.833,-0.06,0.31
0.03,0.0,1.0,129636.0,-0.0253,-0.0007,-0.12,0.02,0.01,3.0,0.0,0.5527,-0.833,0.0,0.12
0.0,0.0,1.0,129655.0,-0.0253,-0.0007,0.19,0.01,0.0,3.0,0.0,0.5527,-0.833,0.06,0.0
0.04,0.0,1.0,129676.0,-0.0253,-0.0007,-0.25,-0.01,-0.01,3.0,0.0,0.5527,-0.833,0.0,0.0
0.03,0.0,1.0,129695.0,-0.0253,-0.0007,-0.19,-0.01,0.0,3.0,0.0,0.5527,-0.833,0.19,-0.06
0.03,0.0,1.0,129716.0,-0.0253,-0.0007,0.19,0.0,0.0,3.0,0.0,0.5527,-0.833,0.06,-0.06
0.01,0.0,1.0,129735.0,-0.0253,-0.0007,-0.19,0.0,0.0,3.0,0.0,0.5527,-0.833,-0.06,0.06
0.02,0.0,1.0,129756.0,-0.0253,-0.0007,0.0,0.01,0.0,3.0,0.0,0.5527,-0.833,0.19,0.06
0.01,0.0,1.0,129775.0,-0.0253,-0.0007,-0.12,0.01,-0.01,3.0,0.0,0.5527,-0.833,-0.06,-0.06
0.03,0.0,1.0,129796.0,-0.0253,-0.0007,-0.12,0.02,-0.02,3.0,0.0,0.5527,-0.833,-0.06,0.19
0.02,0.0,1.0,129815.0,-0.0253,-0.0007,0.19,0.01,0.01,3.0,0.0,0.5527,-0.833,0.06,0.12
0.03,0.0,1.0,129835.0,-0.0253,-0.0007,0.12,0.0,-0.02,3.0,0.0,0.5527,-0.833,0.06,0.06
0.05,0.0,1.0,129855.0,-0.0253,-0.0007,-0.25,0.01,0.0,3.0,0.0,0.5527,-0.833,0.06,0.12
0.02,0.0,1.0,129874.0,-0.0253,-0.0007,0.06,0.0,0.02,3.0,0.0,0.5527,-0.833,0.06,-0.06
